@relation '20180909_h3c_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.d_tourismus_new numeric
@attribute r.d_vergnuegung_new numeric
@attribute r.d_sport_und_erholung_new numeric
@attribute r.d_public_service_new numeric
@attribute r.d_buero_new numeric
@attribute r.d_mobilitaet_new numeric
@attribute r.d_sonstiges_new numeric
@attribute r.d_gastronomie_new numeric
@attribute r.d_religion_new numeric
@attribute r.d_oeffentlicher_raum_new numeric
@attribute r.d_dienstleistung_new numeric
@attribute r.d_waren_new numeric
@attribute r.d_leerstand_new numeric
@attribute r.c_uebernachtung_new numeric
@attribute r.c_sehenswuerdigkeit_new numeric
@attribute r.c_kultur_new numeric
@attribute r.c_info_new numeric
@attribute r.c_sport_new numeric
@attribute r.c_erholung_new numeric
@attribute r.c_zwielicht_new numeric
@attribute r.c_bildung_new numeric
@attribute r.c_buero_new numeric
@attribute r.c_individual_new numeric
@attribute r.c_hipster_new numeric
@attribute r.c_sicherheit_new numeric
@attribute r.c_sonstiges_new numeric
@attribute r.c_ausgehen_new numeric
@attribute r.c_gaststaetten_new numeric
@attribute r.c_sozial_new numeric
@attribute r.c_cafe_new numeric
@attribute r.c_religioese_gebaeude_new numeric
@attribute r.c_post_new numeric
@attribute r.c_gesundheit_new numeric
@attribute r.c_wc_new numeric
@attribute r.c_bank_new numeric
@attribute r.c_telefon_new numeric
@attribute r.c_recycling_new numeric
@attribute r.c_parkbank_new numeric
@attribute r.c_briefe_und_pakete_new numeric
@attribute r.c_friedhof_new numeric
@attribute r.c_automaten_new numeric
@attribute r.c_oepnv_new numeric
@attribute r.c_restaurant_new numeric
@attribute r.c_fast_food_new numeric
@attribute r.c_friseur_new numeric
@attribute r.c_essen_und_trinken_new numeric
@attribute r.c_kleidung_new numeric
@attribute r.c_sonstige_waren_new numeric
@attribute r.c_werkstatt_new numeric
@attribute r.c_kosmetik_und_beauty_new numeric
@attribute r.c_medical_new numeric
@attribute r.c_print_new numeric
@attribute r.c_massage_new numeric
@attribute r.c_drogerie_new numeric
@attribute r.c_reisen_new numeric
@attribute r.c_technik_new numeric
@attribute r.c_spielzeug_und_geschenke_new numeric
@attribute r.c_waescherei_new numeric
@attribute r.c_kunst_new numeric
@attribute r.c_beerdigung_new numeric
@attribute r.c_handwerk_new numeric
@attribute r.c_leerstand_new numeric
@attribute r.c_sonstiger_shop_new numeric
@attribute r.c_sonstiges_gebaeude_new numeric
@attribute r.c_sonstiges_gelaende_new numeric
@attribute r.c_sonstiges_tourismus_new numeric
@attribute r.t_hostel_new numeric
@attribute r.t_hotel_new numeric
@attribute r.t_sonstige_new numeric
@attribute r.t_kunstwerk_new numeric
@attribute r.t_kunstzentrum_new numeric
@attribute r.t_gallerie_new numeric
@attribute r.t_info_new numeric
@attribute r.t_museum_new numeric
@attribute r.t_aussichtspunkt_new numeric
@attribute r.t_zoo_new numeric
@attribute r.t_schwimmen_new numeric
@attribute r.t_basketball_new numeric
@attribute r.t_fussball_new numeric
@attribute r.t_sportzentrum_new numeric
@attribute r.t_tischtennis_new numeric
@attribute r.t_sauna_new numeric
@attribute r.t_tennis_new numeric
@attribute r.t_kampfsport_new numeric
@attribute r.t_fitnesszentrum_new numeric
@attribute r.t_spielplatz_new numeric
@attribute r.t_wassersport_new numeric
@attribute r.t_spielothek_new numeric
@attribute r.t_sonstige_sportarten_new numeric
@attribute r.t_kindergarten_new numeric
@attribute r.t_buero_new numeric
@attribute r.t_tankstelle_new numeric
@attribute r.t_coworking_space_new numeric
@attribute r.t_universitaet_new numeric
@attribute r.t_poilzei_new numeric
@attribute r.t_feuerwehr_new numeric
@attribute r.t_kita_new numeric
@attribute r.t_hoehere_schule_new numeric
@attribute r.t_wochenmarkt_new numeric
@attribute r.t_kino_new numeric
@attribute r.t_biergarten_new numeric
@attribute r.t_autovermietung_new numeric
@attribute r.t_buecherei_new numeric
@attribute r.t_nachbarschaftszentrum_new numeric
@attribute r.t_theater_new numeric
@attribute r.t_eisdiele_new numeric
@attribute r.t_nachtclub_new numeric
@attribute r.t_kirche_new numeric
@attribute r.t_moschee_new numeric
@attribute r.t_sonstige_tempel_new numeric
@attribute r.t_schule_new numeric
@attribute r.t_bordell_new numeric
@attribute r.t_post_filiale_new numeric
@attribute r.t_sozialeinrichtung_new numeric
@attribute r.t_ladestation_new numeric
@attribute r.t_zahnarzt_new numeric
@attribute r.t_fahrradverleih_new numeric
@attribute r.t_fahrschule_new numeric
@attribute r.t_tierarzt_new numeric
@attribute r.t_botschaft_new numeric
@attribute r.t_taxistand_new numeric
@attribute r.t_wc_new numeric
@attribute r.t_bankfiliale_new numeric
@attribute r.t_arzt_new numeric
@attribute r.t_parkplatz_new numeric
@attribute r.t_bar_new numeric
@attribute r.t_apotheke_new numeric
@attribute r.t_pub_new numeric
@attribute r.t_telefon_new numeric
@attribute r.t_kaffee_new numeric
@attribute r.t_sonstige_cafes_new numeric
@attribute r.t_fahrrad_parkplatz_new numeric
@attribute r.t_muelleimer_new numeric
@attribute r.t_parkbank_new numeric
@attribute r.t_krankenhaus_new numeric
@attribute r.t_klinik_new numeric
@attribute r.t_geldautomat_new numeric
@attribute r.t_briefkasten_new numeric
@attribute r.t_friedhof_new numeric
@attribute r.t_musikschule_new numeric
@attribute r.t_paketautomat_new numeric
@attribute r.t_sonstige_automaten_new numeric
@attribute r.t_fahrscheinautomat_new numeric
@attribute r.t_parkticketautomat_new numeric
@attribute r.t_kotbeutelautomat_new numeric
@attribute r.t_zigarettenautomat_new numeric
@attribute r.t_suessigkeitenautomat_new numeric
@attribute r.t_briefmarkenautomat_new numeric
@attribute r.t_kondomautomat_new numeric
@attribute r.t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.t_getraenkeautomat_new numeric
@attribute r.t_grillplatz_new numeric
@attribute r.t_glascontainer_new numeric
@attribute r.t_glas__und_kleidungscontainer_new numeric
@attribute r.t_kleidungscontainer_new numeric
@attribute r.t_sonstige_container_new numeric
@attribute r.t_restaurant_italiener_new numeric
@attribute r.t_restaurant_deutsch_new numeric
@attribute r.t_restaurant_indisch_new numeric
@attribute r.t_restaurant_asiatisch_new numeric
@attribute r.t_restaurant_sushi_new numeric
@attribute r.t_restaurant_griechisch_new numeric
@attribute r.t_restaurant_steakhouse_new numeric
@attribute r.t_restaurant_international_new numeric
@attribute r.t_restaurant_tuerkisch_new numeric
@attribute r.t_fastfood_kebap_new numeric
@attribute r.t_fastfood_burger_new numeric
@attribute r.t_fastfood_asiatisch_new numeric
@attribute r.t_fastfood_pizza_new numeric
@attribute r.t_fastfood_pommesbude_new numeric
@attribute r.t_fast_food_sonstiges_new numeric
@attribute r.t_restaurant_sonstiges_new numeric
@attribute r.t_friseur_new numeric
@attribute r.t_baeckerei_new numeric
@attribute r.t_kleidung_new numeric
@attribute r.t_supermarkt_new numeric
@attribute r.t_kiosk_new numeric
@attribute r.t_florist_new numeric
@attribute r.t_fahrrad_new numeric
@attribute r.t_kosmetik_und_beauty_new numeric
@attribute r.t_optiker_new numeric
@attribute r.t_schuhe_new numeric
@attribute r.t_buecher_new numeric
@attribute r.t_massage_new numeric
@attribute r.t_schmuck_new numeric
@attribute r.t_autoreperatur_new numeric
@attribute r.t_drogerie_new numeric
@attribute r.t_reisen_new numeric
@attribute r.t_mobilfunk_new numeric
@attribute r.t_moebel_new numeric
@attribute r.t_getraenke_new numeric
@attribute r.t_feinkost_new numeric
@attribute r.t_elektronik_new numeric
@attribute r.t_boutique_new numeric
@attribute r.t_autohaus_new numeric
@attribute r.t_spirituosen_new numeric
@attribute r.t_geschenke_new numeric
@attribute r.t_postenmarkt_new numeric
@attribute r.t_schlachter_new numeric
@attribute r.t_waescherei_new numeric
@attribute r.t_computer_new numeric
@attribute r.t_spielzeug_new numeric
@attribute r.t_copyshop_new numeric
@attribute r.t_schneider_new numeric
@attribute r.t_foto_new numeric
@attribute r.t_kunst_new numeric
@attribute r.t_suessigkeiten_new numeric
@attribute r.t_dekoration_new numeric
@attribute r.t_reinigung_new numeric
@attribute r.t_beerdigung_new numeric
@attribute r.t_sport_new numeric
@attribute r.t_zoofachgeschaeft_new numeric
@attribute r.t_textilgeschaeft_new numeric
@attribute r.t_hoergeraete_new numeric
@attribute r.t_baumarkt_new numeric
@attribute r.t_leerstand_new numeric
@attribute r.t_medical_new numeric
@attribute r.t_second_hand_new numeric
@attribute r.t_zeitung_new numeric
@attribute r.t_eisenwarenhandlung_new numeric
@attribute r.t_sonstiger_shop_new numeric
@attribute r.t_baudenkmal_new numeric
@attribute r.t_haltestelle_new numeric
@attribute r.t_sonstiges_gebaeude_new numeric
@attribute r.t_sonstiges_gelaende_new numeric
@attribute r.t_sonstiges_denkmal_new numeric
@attribute r.t_sonstiges_tourismus_new numeric
@attribute r.t_sonstiges_sport_new numeric
@attribute r.t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.058732,0.088098,0.058732,0.29366,0.205562,1.115908,0,0.704784,0.058732,0.469856,0.117464,0.646052,0,0.029366,0.029366,0,0,0.029366,0.029366,0.029366,0.176196,0.205562,0.058732,0,0,0,0,0.058732,0,0.029366,0.058732,0,0.117464,0,0,0,0,0.117464,0.058732,0,0,1.057176,0.557954,0.117464,0.029366,0.176196,0.117464,0.117464,0.088098,0.029366,0,0.029366,0.029366,0,0.029366,0,0.029366,0,0,0,0,0,0.088098,0.29366,0,0,0,0.029366,0,0.029366,0,0,0,0,0,0,0,0,0,0,0.029366,0,0,0,0,0.029366,0,0,0,0.088098,0.205562,0,0,0,0,0,0,0.029366,0,0,0,0.029366,0,0,0,0,0,0.058732,0,0,0.058732,0.029366,0,0,0,0.058732,0,0,0,0,0,0,0,0.029366,0,0,0.029366,0.058732,0,0.029366,0,0.029366,0,0.117464,0,0,0,0.029366,0,0,0.029366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029366,0.058732,0.029366,0.088098,0,0,0.029366,0.058732,0,0,0.029366,0,0.029366,0,0.058732,0.264294,0.029366,0,0.029366,0.088098,0.058732,0.058732,0.029366,0.029366,0,0,0,0.029366,0.058732,0.058732,0,0.029366,0,0,0,0.029366,0,0.029366,0,0,0,0,0,0,0,0.029366,0.029366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058732,0,0,0.088098,0,1.057176,0.29366,0,0,0,0,0,negativ
0.286991,0.163995,0.204994,0.32799,0.040999,2.418925,0,0.204994,0,1.475954,0.245992,0.614981,0,0,0.163995,0.040999,0.122996,0.040999,0.163995,0.081997,0.122996,0.040999,0.122996,0,0,0,0,0.040999,0.081997,0,0,0,0.081997,0.081997,0.040999,0,0.040999,1.024968,0.122996,0,0,2.295929,0.204994,0,0.163995,0.122996,0.122996,0.081997,0.040999,0,0,0.081997,0.040999,0,0,0,0,0,0.040999,0.040999,0,0,0.122996,0.204994,0,0,0,0,0,0.163995,0,0,0.122996,0,0,0.040999,0.040999,0,0,0,0,0,0,0,0,0.163995,0,0.081997,0,0,0.040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122996,0,0,0.081997,0.081997,0.040999,0,0,0,0,0,0.081997,0,0.040999,0.040999,0.040999,0,0,0,0,0,0,0.040999,1.024968,0,0,0.040999,0.122996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040999,0.040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122996,0.163995,0.081997,0,0,0.040999,0.081997,0,0,0,0,0.040999,0.040999,0,0,0,0,0,0,0,0,0,0.040999,0.040999,0,0,0,0,0,0,0,0,0.081997,0,0.040999,0,0,0,0.040999,0,0,0,0,0,0,0,0,0.040999,0,0.122996,0,2.295929,0.204994,0,0,0,0,0,negativ
0,0.049176,0.073764,0.073764,0.024588,2.237522,0,0.024588,0,0.245881,0,0.098353,0,0,0,0,0,0.073764,0,0.049176,0.049176,0.024588,0,0,0,0,0,0,0,0,0,0,0.024588,0,0,0,0,0.196705,0.049176,0,0,2.237522,0,0.024588,0,0.049176,0,0,0.024588,0,0.024588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073764,0,0,0,0,0,0,0.049176,0,0.049176,0.024588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196705,0,0.024588,0,0.049176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024588,0,0,0,0.024588,0,0.024588,0,0,0.024588,0,0.024588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237522,0,0,0,0,0,0,negativ
0.055077,0.49569,0.055077,0.247845,0.055077,3.249525,0,0.33046,0.055077,0.715997,0.302922,0.688459,0,0.027538,0.027538,0,0,0.055077,0,0.302922,0.082615,0.055077,0.413075,0,0,0.027538,0,0.192768,0.027538,0.027538,0.055077,0,0.082615,0,0.027538,0.055077,0.027538,0.357999,0.082615,0,0.027538,2.83645,0.137692,0.16523,0.110153,0.275383,0.055077,0.110153,0.055077,0.082615,0.027538,0,0.027538,0,0.027538,0.055077,0.027538,0.027538,0,0.027538,0.027538,0,0.055077,0.16523,0,0,0,0.027538,0,0.027538,0,0,0,0,0,0,0,0,0,0,0.027538,0,0,0,0.027538,0,0,0.275383,0,0.055077,0.055077,0,0,0,0,0,0,0,0,0,0,0,0.027538,0,0,0.027538,0,0,0.027538,0.027538,0,0.027538,0,0.027538,0,0,0,0.027538,0,0,0,0,0,0.055077,0,0.082615,0.027538,0.110153,0.055077,0,0,0.413075,0,0.357999,0,0,0.027538,0.055077,0,0,0,0,0.137692,0,0,0,0,0.027538,0,0.027538,0,0,0,0.027538,0,0,0.055077,0,0.027538,0,0,0,0,0,0,0.055077,0,0.055077,0.027538,0.027538,0,0.055077,0.110153,0.055077,0,0.110153,0.082615,0.082615,0,0.082615,0.027538,0,0,0.027538,0,0.027538,0,0.027538,0.027538,0,0,0,0.027538,0,0.027538,0,0,0,0.027538,0.027538,0,0.027538,0,0,0,0,0,0,0,0.027538,0.027538,0,0.027538,0,0,0,0,0.027538,0,0.027538,0.055077,0,2.698758,0.16523,0,0,0,0,0,positiv
0.042713,0.042713,0,0.085426,0.042713,2.391936,0,0.042713,0,0.170853,0.042713,0.341705,0,0,0,0,0.042713,0,0,0,0.042713,0.042713,0,0,0,0,0,0.042713,0,0,0,0,0,0,0.042713,0,0.042713,0.085426,0.042713,0,0,2.391936,0.042713,0,0.042713,0.298992,0,0.042713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0.042713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0,0,0,0,0,0.085426,0,0,0.042713,0.042713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0,0,0.042713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0.170853,0,0.128139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042713,0,0,0,0,0,0,0,0,0,2.391936,0,0,0,0,0,0,negativ
0.034476,0.034476,0.034476,0.103427,0.034476,2.034062,0,0.137903,0,0.241329,0.034476,0.310281,0,0.034476,0,0,0,0,0.034476,0.034476,0.034476,0.034476,0.068951,0,0,0,0,0,0,0,0,0,0.068951,0,0,0,0.068951,0.137903,0,0,0,1.965111,0.068951,0.068951,0.034476,0.137903,0.034476,0.034476,0.034476,0,0,0,0,0,0,0.034476,0,0,0,0,0,0,0.034476,0.034476,0,0,0,0,0.034476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,0.034476,0.034476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,0,0,0,0,0,0,0,0.034476,0,0.034476,0,0,0,0,0.034476,0.068951,0.137903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,0,0,0,0.034476,0.068951,0.034476,0.068951,0.034476,0.068951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,0,0.034476,0,0.034476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,1.965111,0.034476,0,0,0,0,0.034476,negativ
0.053624,0.187683,0.026812,0.160871,0,2.305815,0,0.29493,0.026812,0.992037,0.187683,0.321742,0,0.053624,0,0,0,0.026812,0,0.187683,0.026812,0,0.053624,0,0.026812,0,0,0,0,0.026812,0.026812,0.026812,0.107247,0,0,0,0.107247,0.536236,0.053624,0,0.134059,2.252192,0.053624,0.214494,0.080435,0.080435,0,0.026812,0.080435,0,0,0.026812,0.080435,0,0,0,0,0.026812,0,0,0,0,0.107247,0.134059,0,0,0,0.026812,0.026812,0,0,0,0,0,0,0,0,0,0,0.026812,0,0,0,0,0,0,0,0.160871,0,0,0,0,0,0,0,0.026812,0,0,0,0,0,0.026812,0,0,0,0.026812,0,0.026812,0,0,0.026812,0.026812,0.026812,0,0,0,0,0,0,0,0,0,0,0.053624,0,0,0.053624,0,0,0,0,0.026812,0.053624,0.536236,0,0,0,0.026812,0,0,0.026812,0,0.187683,0,0,0,0,0,0,0.134059,0,0,0,0.053624,0,0,0.053624,0,0,0,0,0,0,0,0,0.160871,0,0,0,0,0.053624,0,0.080435,0,0,0.053624,0,0,0,0,0,0,0,0.080435,0,0.026812,0,0,0,0,0.026812,0,0,0,0.053624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026812,0,0,0,0.026812,0,0,0,0,0,0.026812,0,0.107247,0,2.064509,0.134059,0,0,0,0,0,negativ
0,0.064267,0.192802,0.128535,0,2.120823,0,0,0,0.128535,0,0.192802,0,0,0,0,0,0.064267,0.128535,0.064267,0.064267,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0.064267,0,0,0,0,0,0,2.120823,0,0,0,0.064267,0.064267,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0.064267,0,0.064267,0,0.064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064267,0,0,0,0,2.120823,0,0.064267,0,0,0,0.064267,negativ
0.226637,0.377729,0,0.151092,0.151092,2.946287,0,0.075546,0,0.982096,0,0.226637,0,0.075546,0.151092,0,0,0,0,0.302183,0,0.151092,0.075546,0,0,0,0,0.075546,0.075546,0,0,0,0,0,0.075546,0,0.226637,0.679912,0,0,0,2.870741,0.075546,0,0,0,0,0.075546,0,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0.075546,0.075546,0,0,0,0.075546,0,0.075546,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0,0,0,0,0.302183,0,0,0.151092,0,0,0,0,0,0,0,0,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075546,0,0,0,0,0.075546,0,0,0,0.075546,0.226637,0.679912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0,0,0.075546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075546,0,2.870741,0.075546,0,0,0,0,0,negativ
0.149581,0.099721,0.598325,0.249302,0.04986,3.490227,0,0.498604,0,0.747906,0,0.548464,0,0.04986,0,0.04986,0.099721,0,0.598325,0,0.04986,0.04986,0.099721,0,0,0,0,0.04986,0,0,0,0.04986,0,0,0.199442,0,0.349023,0,0.099721,0,0,3.390507,0.398883,0.099721,0,0.249302,0,0.04986,0,0,0.04986,0.099721,0,0.04986,0,0,0,0,0,0,0,0,0.04986,0.249302,0,0,0.04986,0,0,0,0,0,0.099721,0.04986,0,0,0,0,0,0,0,0,0,0,0,0,0.04986,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0.149581,0,0,0,0,0.04986,0,0,0,0.099721,0.349023,0,0,0,0.04986,0.099721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149581,0.099721,0,0,0,0,0,0,0,0.04986,0,0,0.04986,0,0,0.149581,0,0,0,0.199442,0,0,0,0,0.04986,0,0.099721,0,0.04986,0,0.04986,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04986,0,3.390507,0.249302,0,0,0,0,0.548464,negativ
0.045627,0.13688,0.045627,0.638774,0.045627,2.509468,0.045627,0.730027,0.045627,0.54752,0.365013,2.600721,0,0.045627,0,0,0,0,0.045627,0,0.045627,0.045627,0.27376,0,0,0.091253,0,0.13688,0.091253,0.13688,0.045627,0,0.27376,0.091253,0.182507,0.045627,0,0,0.045627,0,0,2.235707,0.456267,0.13688,0.27376,0.501894,0.593147,0.27376,0,0.045627,0.13688,0.045627,0.045627,0.13688,0,0.13688,0.091253,0,0.045627,0,0.091253,0,0.54752,0.365013,0,0,0,0.045627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045627,0.045627,0,0,0,0,0,0,0,0.045627,0,0,0,0,0,0,0.091253,0,0.045627,0,0,0,0,0,0.091253,0,0,0,0,0,0.045627,0.045627,0.091253,0.091253,0.13688,0.13688,0.091253,0.13688,0.045627,0.045627,0,0.045627,0.091253,0,0,0,0,0.091253,0.045627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091253,0.045627,0,0.045627,0,0,0.091253,0,0,0,0.045627,0,0,0,0.091253,0.182507,0.27376,0.13688,0.41064,0.045627,0.091253,0.045627,0,0.045627,0,0.13688,0.045627,0.045627,0.091253,0,0.13688,0,0.13688,0.045627,0.045627,0.091253,0,0,0,0.091253,0,0.045627,0,0,0,0.091253,0,0,0.045627,0,0,0,0,0,0.045627,0,0.045627,0.045627,0,0,0.091253,0,0,0.091253,0.54752,0,2.235707,0.365013,0,0,0,0,0.045627,positiv
0,0.190013,0.057004,0.228016,0.114008,1.577107,0,0.456031,0,0.323022,0.285019,1.007068,0,0,0,0,0,0.019001,0.038003,0.057004,0.038003,0.114008,0.076005,0,0,0.038003,0,0.133009,0.038003,0.114008,0,0,0.095006,0,0.019001,0,0.114008,0.133009,0.019001,0,0.019001,1.501102,0.266018,0.076005,0.133009,0.323022,0.114008,0.190013,0.019001,0.019001,0.057004,0.076005,0,0.019001,0.038003,0.038003,0.019001,0.057004,0,0.038003,0,0,0.15201,0.038003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019001,0.038003,0,0.038003,0,0.038003,0.114008,0,0,0,0,0,0,0,0,0,0,0.038003,0,0.019001,0,0.114008,0,0,0,0,0,0.019001,0,0.019001,0,0,0,0.038003,0.057004,0,0,0,0,0,0.038003,0.057004,0.038003,0.076005,0,0,0,0,0.038003,0.133009,0,0,0.019001,0,0,0,0.019001,0,0,0,0,0,0.019001,0,0,0,0,0,0.057004,0.019001,0,0,0.076005,0,0.019001,0,0,0,0.019001,0.019001,0,0.019001,0,0.019001,0,0.019001,0.019001,0.133009,0.133009,0.114008,0.038003,0,0.095006,0.038003,0.019001,0.019001,0.038003,0,0.019001,0,0.038003,0,0.019001,0.038003,0.019001,0,0.057004,0,0.019001,0,0,0.019001,0,0,0.019001,0.038003,0.019001,0.019001,0,0.057004,0,0,0.019001,0,0.019001,0.038003,0.019001,0.076005,0.019001,0,0,0,0.019001,0,0.057004,0,0.15201,0,1.501102,0.038003,0,0,0,0,0,positiv
0.046995,0.046995,0.023497,0.117487,0.070492,2.091264,0,0.187979,0,0.305465,0.140984,0.540439,0,0.046995,0,0,0,0,0.023497,0,0.046995,0.070492,0.023497,0,0,0,0,0.046995,0,0.046995,0,0,0.046995,0,0.023497,0,0.187979,0,0.046995,0,0,2.067766,0.093989,0.046995,0.023497,0.187979,0.023497,0.070492,0.023497,0.046995,0.140984,0.023497,0,0.023497,0,0,0,0.046995,0,0.023497,0,0,0.046995,0.070492,0,0,0.023497,0,0.023497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023497,0,0,0,0.023497,0.070492,0,0,0,0,0,0,0,0,0,0,0,0.023497,0,0,0.046995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023497,0.023497,0.023497,0.046995,0,0,0,0,0,0,0.164481,0,0,0.023497,0,0.046995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023497,0,0,0,0,0,0,0.023497,0.023497,0,0,0,0,0.023497,0,0,0,0,0.023497,0.046995,0.023497,0.093989,0.023497,0,0.046995,0,0,0.046995,0.070492,0,0.023497,0,0.023497,0.023497,0.023497,0,0,0,0,0.023497,0,0,0,0,0,0.046995,0,0,0,0,0,0,0,0,0.023497,0,0.046995,0.023497,0,0,0,0,0,0,0.070492,0,0,0,0.046995,0,2.067766,0.070492,0,0,0,0,0,positiv
0.028382,0.11353,0.085147,0.368972,0.028382,3.519428,0,0.170295,0.056765,0.965004,0.22706,1.135299,0,0.028382,0,0,0,0.056765,0.028382,0.028382,0,0.028382,0.255442,0,0,0.11353,0,0.085147,0.141912,0.056765,0.056765,0,0.085147,0.028382,0.028382,0,0.283825,0.397355,0,0,0,3.263985,0.028382,0.085147,0.11353,0.198677,0.22706,0.198677,0.028382,0,0.11353,0.028382,0,0.028382,0.085147,0.085147,0.028382,0,0.028382,0.028382,0,0,0.170295,0.255442,0,0,0,0,0.028382,0,0,0,0,0,0,0,0.028382,0,0,0,0,0,0,0,0.028382,0,0,0,0,0,0.028382,0,0,0,0,0,0,0,0.028382,0,0,0,0,0,0,0.056765,0,0.056765,0,0,0,0.028382,0,0.141912,0,0,0,0.085147,0.028382,0,0,0.028382,0,0.056765,0,0,0,0.085147,0,0,0,0.255442,0.170295,0.397355,0,0,0.028382,0,0,0,0,0,0.085147,0,0,0,0,0,0,0,0,0,0.056765,0.056765,0,0,0,0,0,0,0,0,0,0,0,0.028382,0,0.056765,0,0,0,0.028382,0.11353,0,0.11353,0,0.11353,0.056765,0,0,0.028382,0.085147,0,0,0.028382,0.028382,0.028382,0.085147,0.085147,0,0,0.028382,0,0.028382,0,0.028382,0,0.028382,0,0,0.028382,0.028382,0,0,0.028382,0,0.028382,0,0,0.028382,0,0,0.056765,0.085147,0,0,0,0,0.028382,0,0.170295,0,3.178838,0.255442,0,0,0,0,0.028382,negativ
