@relation '20180909_h1_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R17-89-weka.filters.unsupervised.attribute.Remove-R2,4-14-weka.filters.unsupervised.attribute.Remove-R1,3-233-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.oa_total_d_tourismus_stock numeric
@attribute r.oa_total_d_vergnuegung_stock numeric
@attribute r.oa_total_d_sport_und_erholung_stock numeric
@attribute r.oa_total_d_public_service_stock numeric
@attribute r.oa_total_d_buero_stock numeric
@attribute r.oa_total_d_mobilitaet_stock numeric
@attribute r.oa_total_d_sonstiges_stock numeric
@attribute r.oa_total_d_gastronomie_stock numeric
@attribute r.oa_total_d_religion_stock numeric
@attribute r.oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.oa_total_d_dienstleistung_stock numeric
@attribute r.oa_total_d_waren_stock numeric
@attribute r.oa_total_d_leerstand_stock numeric
@attribute r.oa_gastro_c_fast_food_stock numeric
@attribute r.oa_gastro_c_restaurant_stock numeric
@attribute r.oa_gastro_c_cafe_stock numeric
@attribute r.oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.oa_gastro_t_restaurant_international_stock numeric
@attribute r.oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.oa_gastro_t_eisdiele_stock numeric
@attribute r.oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.oa_gastro_t_kaffee_stock numeric
@attribute r.oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.oa_gastro_t_fastfood_burger_stock numeric
@attribute r.oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.oa_dl_c_friseur_stock numeric
@attribute r.oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.oa_dl_c_massage_stock numeric
@attribute r.oa_dl_c_reisen_stock numeric
@attribute r.oa_dl_c_waescherei_stock numeric
@attribute r.oa_dl_c_beerdigung_stock numeric
@attribute r.oa_pubserv_c_bildung_stock numeric
@attribute r.oa_pubserv_c_sicherheit_stock numeric
@attribute r.oa_pubserv_c_sonstiges_stock numeric
@attribute r.oa_pubserv_c_sozial_stock numeric
@attribute r.oa_pubserv_c_gesundheit_stock numeric
@attribute r.oa_pubserv_c_bank_stock numeric
@attribute r.oa_waren_c_essen_und_trinken_stock numeric
@attribute r.oa_waren_c_kleidung_stock numeric
@attribute r.oa_waren_c_sonstige_waren_stock numeric
@attribute r.oa_waren_c_werkstatt_stock numeric
@attribute r.oa_waren_c_medical_stock numeric
@attribute r.oa_waren_c_print_stock numeric
@attribute r.oa_waren_c_drogerie_stock numeric
@attribute r.oa_waren_c_technik_stock numeric
@attribute r.oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.oa_waren_c_kunst_stock numeric
@attribute r.oa_waren_c_handwerk_stock numeric
@attribute r.oa_waren_c_sonstiger_shop_stock numeric
@attribute r.oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.oa_vergnuegung_t_gallerie_stock numeric
@attribute r.oa_vergnuegung_t_museum_stock numeric
@attribute r.oa_vergnuegung_t_zoo_stock numeric
@attribute r.oa_vergnuegung_t_spielothek_stock numeric
@attribute r.oa_vergnuegung_t_kino_stock numeric
@attribute r.oa_vergnuegung_t_biergarten_stock numeric
@attribute r.oa_vergnuegung_t_theater_stock numeric
@attribute r.oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.oa_vergnuegung_t_bordell_stock numeric
@attribute r.oa_vergnuegung_t_bar_stock numeric
@attribute r.oa_vergnuegung_t_pub_stock numeric
@attribute r.oa_sport_t_schwimmen_stock numeric
@attribute r.oa_sport_t_basketball_stock numeric
@attribute r.oa_sport_t_fussball_stock numeric
@attribute r.oa_sport_t_sportzentrum_stock numeric
@attribute r.oa_sport_t_tischtennis_stock numeric
@attribute r.oa_sport_t_sauna_stock numeric
@attribute r.oa_sport_t_tennis_stock numeric
@attribute r.oa_sport_t_kampfsport_stock numeric
@attribute r.oa_sport_t_fitnesszentrum_stock numeric
@attribute r.oa_sport_t_spielplatz_stock numeric
@attribute r.oa_sport_t_wassersport_stock numeric
@attribute r.oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.oa_sport_t_sonstiges_sport_stock numeric
@attribute r.oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.status_klasse_prj_bi {hoch,niedrig}

@data
2.824823,0.266062,1.169742,1.396634,0.670508,1.446954,0,0.967267,0.706187,1.212218,0.04907,0.225827,0,0.204973,1.498592,0.212607,6.225597,0.356031,0,0,0,0,0,0,0,0.746332,0,0.043085,0.976298,0,0,0,0,0.149319,0.437798,0,0,8.403427,0,0,0,1.686496,3.981039,0,0,1.026086,0,2.35351,0,1.074093,0,0,0,0,0,0,0,0,0.082165,0,0,0,0,0,0,45.580087,0,0,0,0.66617,0,0,0,0,2.077584,0,0,0,0,0,0.753779,16.781111,0,0,0.12446,hoch
0.735488,0.544637,0.870607,0.791479,0.371189,1.152267,1.213871,0.944045,0,1.803294,0.158249,0.296406,0,1.353672,0.802817,1.203701,0.935471,2.659896,0.389943,0.284116,0.516737,0.659706,0.494249,0,0,0.755266,0.282639,0,5.547687,0.170298,0.484535,0,0.382617,0,2.743237,0.771005,0,0,2.054795,2.23706,8.931196,1.401796,4.401002,0.651417,0,0.85112,0.707463,1.896724,0.238615,0.859066,0,0.614909,0.551021,1.629548,0.653692,0.968825,0,0,0.332897,0,0,2.598936,0,0,0,13.949651,0.900388,0,0,2.186234,0.219463,0,0,0,0.805913,0,0,0,0,0,1.881361,6.839906,0,0,0,hoch
1.051385,0.197427,2.061034,0.343935,1.044691,1.812477,0,0.917239,0,1.542125,0,0.066738,0,0.566845,1.280485,0.518392,2.531662,1.055399,0,0,0,0,0,0,0,1.783131,0,0,2.612275,0,0,0,0,0,1.252737,0,0,0,0,0,0,1.959955,5.825993,0,0,0.60237,0,2.305569,0,1.309819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.137066,0,0,0,2.523637,0,0,0,0,0,0,0,0,0,0,1.019387,17.364249,0,0,0,hoch
0.57996,0.273222,0.911988,0.726523,0.197139,1.812297,0.525537,0.142836,0,1.996232,0.239798,0.027299,0,1.981959,0.715472,0,0.52635,5.079809,0,0,0,0,0,0,0,0.490611,0,0,0,9.008758,0,0,0,0,0,0,0,0,0,11.816055,0,1.666837,0,3.147233,0.298482,0.05496,1.480622,2.723548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067053,0,0,0,2.978684,0.57406,0,0,0,0,4.552673,0,0,0,0,0.176067,0,0,0,0,hoch
1.072315,0.323484,0.511421,1.077417,0.245126,1.612994,5.555463,0.510045,6.075815,1.398825,0.208599,0.510955,0,0.42467,1.320007,0.673143,1.497061,3.936111,1.075093,0.790852,1.42467,1.783879,3.262858,0.02213,0,0.89727,1.850904,0,0,0.469521,1.310209,0.037391,1.034615,0,0.253669,0.617185,0,0.138244,2.321982,2.527947,9.898514,0.538579,0,2.190092,0,1.961571,0.938596,1.453645,0.202224,0.377383,0.457723,1.341574,0.466986,1.381029,0.62766,0.946336,0,0,1.867594,0,0,0.524398,0,0.253818,0,0,2.214702,0,0,0.459219,1.887971,0,0,0,2.043582,0,0,0,0.037164,0,1.064661,0,0,0,3.555277,hoch
1.213659,0.304385,0.557979,1.241952,0.268476,0.87577,5.750181,0.681225,0.491163,1.646939,0.387675,0.676145,0,0.67222,1.215397,0.61682,2.151164,1.871785,1.698744,1.315827,2.251108,2.511221,3.061925,0.229569,0,0.408881,1.59558,0,0.184101,0.741886,1.844421,0.387882,1.456459,0,0.403476,0.319782,0,1.030647,2.636737,2.870621,10.014181,0.547592,0,1.966539,0,1.634048,1.364851,1.733602,0.287327,0.477351,0.283114,1.205048,0.66351,1.962215,0.787141,1.33511,0,0,0.638689,0,0,0.404125,0,0,0,0,4.42533,0,0,1.003268,1.346267,0,0,0,3.952909,0,0,0,0.471959,0,1.934337,0,0,0,0.263424,hoch
1.107674,0.334757,0.527558,1.180178,0.556765,1.078521,9.07002,0.774085,1.105472,1.379367,0.637567,0.727907,0,0.541615,1.221578,0.93834,1.522752,1.302868,1.500627,1.343331,1.951571,1.739637,4.30871,0.680024,0.048748,0.764645,2.104828,0.279975,0.253251,0.714238,1.110203,1.073207,0.87668,0,0.218345,0.617061,0.044974,2.128615,1.579411,1.942108,4.034688,0.600299,0.058541,3.351844,0.145228,1.636823,1.209419,1.625455,0.224355,0.501634,0.79659,1.833965,0.4479,1.321241,0.500101,1.221708,0.072233,0.051924,0.907274,0.904726,0,0,0,0,0,0,3.167459,0,0,0.656773,1.681067,0,0,0,4.495622,0.224314,0,0,1.532464,0,1.493604,0,0,0,0.543391,hoch
1.196291,0.491275,0.586261,1.020417,0.89859,1.213901,1.963099,1.109707,0.367734,0.971552,1.412922,0.863586,0.409701,0.555502,1.199961,1.028946,1.218191,0.773957,1.590822,1.555394,1.578614,0.830796,2.22032,1.59607,0.37653,1.043774,1.024622,1.147521,0.775232,0.819183,0.592124,1.737362,0.332424,0.468569,0.200735,0.718688,0.224715,2.667473,1.046041,1.579617,1.048494,1.063362,1.06935,1.432609,0.476414,1.12087,0.839549,1.49336,0.277046,0.942177,0.807409,1.558732,0.491474,0.629588,0.229139,1.718702,0.817885,0.48462,0.874327,1.4989,0,0.08714,0,0,0,0,1.47765,0.24445,0.368413,0.42113,1.875832,0,2.41415,0,4.515415,0.910493,0,0,2.987592,0,0.855382,0,0,0,0.424618,hoch
0.681931,0.495455,0.613747,0.596155,0.57905,0.748351,0.111423,0.79942,0.676549,1.890813,0.832496,0.6249,0.149259,1.001266,0.966441,1.196336,1.12838,0.638015,0.613027,1.415948,0.523545,1.881197,0.904579,2.469287,0.542897,0.716509,1.064937,1.378244,1.035766,0.554607,3.810979,0.544373,0.305105,0.2734,1.070275,0.771976,0.948641,2.684194,0.335116,1.190407,0,1.372776,1.133558,0.918889,1.202985,0.804691,0.491711,1.140582,0.363964,0.824404,1.175517,1.00807,0.503068,0.901288,0.924137,1.999476,0.967712,0.695635,1.597332,1.457821,0.204658,3.936157,0,0,0,1.427349,1.10755,0.088305,0.792801,0.452066,1.399884,0,0,0,1.656313,1.997905,0,0,3.597744,0,0.71076,0,0.086506,0,0.274169,niedrig
0.684725,0.803844,0.475666,1.13395,1.154027,0.648872,0.435084,1.378181,1.080818,0.970054,1.583348,1.142461,0.932383,0.528439,1.089448,1.761191,1.43287,0.95566,1.16147,1.135785,0.979564,1.479791,1.115253,1.381733,0.864632,0.900563,1.500713,2.019536,1.668519,0.651579,0.955264,0.927296,0.452831,0.422031,0.329192,0.891578,0.692812,1.810263,0.708365,1.529965,0.247154,1.330618,1.782267,1.069172,1.022826,0.91177,0.414699,1.22878,0.54041,1.031463,0.875925,1.414434,0.775624,0.779193,0.481209,1.159647,1.488319,0.973571,1.03066,2.123611,0.439863,0.622127,0,0.033191,0.067505,0,1.914019,0.339994,0.471941,0.442425,1.648712,0,1.21691,0,3.85907,1.936082,0,0,2.399625,0,0.409793,0,0.319442,0,0.59519,niedrig
0.708123,0.739913,0.404824,1.074246,0.991219,0.605287,0.24456,1.475153,0.814995,0.889595,1.828095,1.260851,1.224191,0.561271,1.081452,1.718719,1.430345,1.04382,1.197365,1.151784,1.099044,1.328034,0.700569,1.398256,1.106977,0.874017,1.537,1.916571,1.615187,0.670373,0.927399,1.017028,0.543216,0.487981,0.35004,0.941742,0.848566,1.531676,0.768706,1.303669,0.224762,1.24825,2.199237,0.963336,0.751737,0.906489,0.619478,1.061582,0.651921,1.123134,0.959905,1.433248,0.927332,0.823139,0.791921,1.327382,1.70776,1.097048,1.051749,1.336146,0.790666,0.571853,0,0.111977,0.22774,0,1.847916,0.484972,0.819801,0.451354,1.582703,0,1.501313,0,2.962321,1.592887,0,0,2.401871,0,0.474073,0,0.502091,0,1.132679,hoch
0.512416,0.714132,1.038305,0.835867,0.914735,0.856464,0.323141,0.918039,1.123006,1.375621,1.397936,0.813312,0.386781,0.941844,1.08005,0.682941,1.292097,0.323788,0.247379,1.692519,0.511623,3.091356,1.190754,1.658702,0.307555,0.938951,0.759968,0.642264,0.631529,0.814217,1.201898,0.735494,0.275873,0.664359,1.180257,0.72333,1.094835,3.162144,0.223961,0.749533,0,1.182381,0.250061,0.860843,1.113089,0.802921,0.927726,1.056624,0.321652,1.003928,1.893004,0.763761,0.267227,1.27272,1.937741,1.205697,0.483716,0.347717,1.437732,0.276348,0.367942,1.197752,0,0,0,3.339244,0.692178,0.158758,1.938409,0.74854,1.30169,0,0,0,1.406351,1.468765,0,0,1.048801,0,1.097611,0,0.795488,0,0.722136,niedrig
0.582878,0.911341,1.109471,0.77655,1.354974,0.859847,0.366664,0.99007,1.533245,1.130009,1.486154,0.989974,0.370958,0.90062,1.133836,0.475801,1.352675,0.17063,0.200956,1.884734,0.606566,2.10491,1.693992,1.6766,0.350859,1.030744,0.556072,0.456234,0.371867,1.183955,0.511037,0.917813,0.357569,0.66335,0.967066,0.825745,1.024403,2.549909,0.396043,0.847059,0,1.251472,0,1.310503,0.876244,0.801199,0.782571,1.034256,0.293997,0.960904,1.744667,0.719703,0.165131,0.730161,2.602507,1.287075,0.227033,0.351459,1.649269,0,0.595509,0.547249,0,0.805629,0,4.300566,0.405136,0.119314,2.643029,0.971904,0.99096,0,0,0,1.931376,1.561782,0,0,0.631165,0,0.65178,0,1.846565,0,1.277543,niedrig
0.794529,0.882906,0.521162,0.96613,1.088753,0.796683,1.095079,1.274461,1.007128,0.860184,1.516869,1.259809,2.145956,0.706769,1.058044,1.458906,1.357664,0.628858,0.746931,1.208305,1.5483,2.57353,0.641558,1.078966,1.007336,0.893203,1.647227,1.250043,1.574637,0.663622,0.415637,1.908105,0.540685,1.572057,0.443378,1.004857,1.104321,1.320834,0.905253,0.719111,0,1.162358,0.363837,0.747718,0.403132,0.847861,1.176026,0.867235,0.766526,1.384761,1.14433,0.943944,0.710163,1.239502,1.106613,1.020746,1.342545,1.01086,1.276188,0.29279,1.387959,1.370109,0,0.234076,0.261019,0.417339,2.12229,0.741439,1.233073,0.660555,1.234257,0,0.885976,0,1.14067,1.044247,0,0,3.007059,0,0.580635,0,1.925819,0,1.466764,hoch
0.628977,0.799026,0.719977,0.661046,2.222859,1.229718,0.801031,1.187827,0.113695,1.07729,0.657129,0.808851,4.74384,0.875256,1.099902,0.747433,1.300209,0.755573,0.887772,1.20428,0.901676,0.902127,1.312612,0.75351,0.34798,1.162644,0.566805,1.144275,0.202825,1.067641,0.203828,2.492294,0.604988,1.174011,0.544957,1.015486,0.454882,1.509861,1.343459,0.847369,0,1.036062,0,0.827726,0.698473,1.03339,1.079271,0.940881,0.510964,1.506356,1.737131,0.994228,0.405717,0.468602,0.63245,0.597623,1.470939,1.897966,1.377881,0.371078,0.531092,1.950361,0,2.542378,0,0.575937,1.369841,0.647375,1.778515,1.047676,0.685748,0,4.468176,0,0.257317,1.226216,0.552943,0,2.035972,0,0.721008,0,1.845957,0,1.034312,niedrig
0.857778,0.930929,0.444244,0.970233,0.89619,0.6618,0.696574,1.319372,1.102644,0.791762,1.751789,1.417632,2.245603,0.706908,1.066157,1.410219,1.360607,0.588943,0.930711,1.442606,1.783088,2.138338,0.62801,0.938205,1.265174,0.837444,1.422292,1.146444,1.970117,0.672782,0.517669,1.597412,0.630874,1.206009,0.512463,0.99962,1.191174,1.11591,1.02006,0.791025,0,0.979971,0.557944,0.600893,0.466927,0.996764,1.25808,0.82007,0.89196,1.319691,0.92487,1.024655,0.860603,1.223571,1.188287,1.200712,1.529939,1.033966,1.265091,0.335401,1.664224,1.375346,0,0.259321,0.362514,0.129793,2.386566,0.902779,1.255043,0.562569,1.216306,0,0.461965,0,1.322272,0.760863,0,0,3.897778,0.322223,0.556898,0,1.559514,0,1.726757,niedrig
1.118057,0.761452,0.356788,0.551935,1.438161,0.992756,1.267044,1.118248,0.112616,1.084355,0.953387,1.132165,1.018564,0.544518,1.225753,0.905521,1.516681,0.761656,1.169543,1.504144,2.09034,0.990085,0.624434,1.455311,0.554364,1.121848,0.777179,1.123672,0.659377,0.35144,0.58137,0.907392,0.732234,0.941386,0.465902,0.916811,1.175243,1.39454,1.457165,0.494748,0,0.645647,0.771186,1.034507,0.169238,1.129067,1.778984,0.496123,1.648418,1.67551,0.533313,0.948434,0.77785,0.882744,0.742937,1.258369,1.942091,0.806809,1.208071,0.515233,1.331395,2.961838,0,0.430505,0.664776,0.418102,2.375636,1.466418,0.933157,1.136044,0.657915,0,1.664093,0,1.753654,0.475696,1.038599,0,1.80357,1.068032,0.694325,0,1.367516,0,2.129265,niedrig
1.209425,0.710289,0.741164,1.107848,0.889013,0.680522,0.534386,1.1798,0.30555,0.983751,1.950051,1.077903,1.151888,0.611366,1.181206,0.987345,1.444223,0.713852,0.848285,1.513222,0.660962,1.00374,1.225925,1.0903,0.608538,1.186961,0.909339,1.162524,0.743768,0.822193,0.519375,0.63802,0.432376,1.189819,0.498187,1.01454,0.477259,1.268444,0.981947,1.22243,1.324648,1.134639,1.188159,0.977227,0.594721,0.892045,0.951162,1.127973,0.650498,1.275731,0.676924,1.299099,0.6235,0.89106,0.752732,1.563926,1.282631,0.268625,1.026727,0.326948,0.156213,0,0,0.380124,0.133735,0,1.327056,0.797598,1.559568,0.527574,1.552467,0,5.15524,0,0.808797,1.51877,0,0,0.830858,2.276213,0.69581,0,0,0,1.485101,hoch
0.961177,0.770776,0.458382,1.096033,0.837018,0.498298,0.487307,1.415778,0.33691,0.812019,2.063488,1.405115,1.915462,0.678149,1.12012,1.167826,1.44076,0.636508,0.828761,1.697493,0.754469,1.433207,0.494873,1.107573,0.853943,1.009815,1.086428,1.205257,1.234408,0.885274,0.709113,0.775871,0.483817,0.384136,0.621189,1.083473,0.781687,0.953503,0.948895,1.053201,0.327781,1.111772,1.544795,0.775442,0.616766,0.891348,1.012247,0.910704,0.940381,1.288003,0.660643,1.483167,0.791657,0.862896,1.062905,1.535704,1.331799,0.398074,1.08774,0.229021,0.77686,0.149619,0,0.4972,0.446374,0,1.660626,1.020055,2.047772,0.656473,1.23297,0,2.182604,0,1.085958,1.226373,0,0,1.03767,2.843902,0.593434,0,0.199087,0,2.208675,hoch
1.009537,0.800765,0.556475,0.896773,0.70425,0.498866,1.032548,1.26088,0.207164,0.795464,2.252372,1.55351,0.744924,0.722975,1.12092,1.040082,1.346258,0.582835,0.491048,1.5574,0.978027,1.445416,0.594304,0.971149,0.899032,1.129435,1.089697,1.094969,0.828042,0.879804,0.441538,0.810164,0.753218,0.256977,0.715232,1.096508,0.944603,0.658337,1.04829,1.08137,0.152795,0.946451,0.670874,0.80146,0.802444,1.041561,1.162466,0.71105,1.430405,1.281085,0.79166,1.488394,0.742881,0.907119,1.051778,0.918237,1.299803,0.207083,1.085193,0.046203,1.166493,0.202927,0,0.732729,0.656918,0,1.427554,0.834035,1.804206,0.529533,1.342308,0,0.914789,0,0.647787,1.220207,0,0,0.898312,4.105769,0.766436,0,0.036295,0,2.000003,hoch
0.968783,0.739449,0.371804,0.861128,0.787344,0.461346,0.45968,1.365722,0.240869,0.752511,1.925548,1.716205,0.746259,0.82144,1.06079,1.127951,1.317303,0.481269,0.750929,1.591791,1.704899,1.84577,0.390465,1.036213,1.403333,0.868438,1.290408,0.902553,1.327565,0.977767,0.694036,1.140944,0.582604,0.41422,0.785333,1.069071,1.15093,0.88674,1.125775,0.58836,0.033184,0.731167,0.471793,0.574806,0.249566,1.140363,1.541687,0.616515,1.440481,1.332607,0.484825,1.366785,0.875498,1.291271,1.399153,1.439137,1.311635,0.584171,1.148861,0.306239,2.348135,1.050159,0,0.738835,1.292598,0,1.495514,0.850548,1.941742,0.689011,0.998266,0,0.254207,0,2.237467,0.829186,0,0,1.366651,1.817835,0.553457,0,0.524895,0,2.592365,niedrig
1.199349,0.832699,0.328402,0.588569,1.15164,0.63446,1.026318,1.295591,0.112774,0.870628,1.337103,1.57136,0.434742,0.552628,1.227394,0.873499,1.610182,0.725443,1.540292,1.564422,2.346545,1.176211,0.637737,1.59943,0.749726,0.969228,0.914721,0.922949,0.68884,0.397051,0.643522,0.726504,0.823444,0.594719,0.509034,0.941062,1.180971,1.279617,1.391349,0.559122,0,0.56899,0.724732,0.832715,0.191958,1.324087,1.637716,0.44943,1.79858,1.576129,0.362513,1.039683,0.881315,0.941036,0.74221,1.278621,1.836118,0.723897,1.257454,0.720969,1.918121,2.12656,0,0.460155,0.967523,0.27907,1.691983,1.432973,1.118259,1.114988,0.737239,0,0.593898,0,2.867971,0.506963,1.129758,0,1.992875,1.740799,0.630864,0,0.768198,0,2.090271,hoch
1.123422,0.78333,0.422561,0.775575,0.750517,0.412851,0.595207,1.336324,0.116125,0.707084,2.044661,1.815003,0.442318,0.720824,1.132741,0.975603,1.414455,0.680838,0.658357,1.629713,1.429684,1.641361,0.715007,1.006626,0.967218,0.998116,1.014226,0.991781,0.869122,0.847227,0.396935,0.806078,0.676832,0.289194,0.74815,1.059723,1.041521,0.701772,1.187001,1.004067,0.026097,0.701808,0.368728,0.552013,0.538213,1.324999,1.306678,0.568766,1.83708,1.370134,0.450959,1.498906,0.783427,0.957923,0.890632,0.87379,1.261336,0.286493,1.033453,0.209062,2.279841,0.703381,0,0.913988,1.150649,0.003685,1.209864,1.010091,1.841485,0.668011,1.070736,0,0.186782,0,1.492518,0.984474,0.010907,0,0.995378,4.701759,0.703404,0,0.126505,0,2.134185,hoch
1.499968,0.759249,0.362393,0.651916,1.031704,0.419761,0.684031,1.291376,0.074446,0.675283,1.585249,1.947458,0.101322,0.533825,1.225276,0.937696,1.718565,1.146731,0.98147,1.186785,2.106519,1.453666,0.823791,1.614855,1.117035,0.963581,0.945034,1.089016,0.590355,0.400019,0.491799,0.528934,0.67541,0.662019,0.563526,0.98488,1.328826,0.959764,1.069986,0.854265,0,0.575495,0.754812,0.562359,0.448274,1.383615,1.474916,0.412153,2.353981,1.437718,0.232189,1.261128,0.541249,0.978355,0.611915,0.942738,1.570093,0.26163,0.976557,0.326167,4.134171,1.334098,0,0.732779,1.964182,0.297239,1.533732,1.09438,1.002245,0.985805,0.76283,0,0,0,2.555065,0.940348,1.080337,0,0.707888,2.444382,0.61612,0,0.177368,0,2.36385,hoch
1.596168,0.765438,0.347497,0.651918,1.108349,0.742242,2.574398,1.27533,0.205223,0.763618,1.249002,1.558452,0.335671,0.673989,1.152845,0.984399,1.333675,1.383215,0.98166,1.13001,2.006935,0.817652,1.006526,1.729406,0.732964,0.977958,0.91286,0.91278,1.273537,0.165065,1.204275,0.560649,1.576226,0.829634,0.646329,0.693004,2.19093,1.665989,1.041303,0.575201,0,0.367522,2.778723,1.677293,0.515517,1.140503,2.067946,0.396251,2.399276,1.269216,0.206622,0.773358,0.533754,0.914657,0.885701,1.66878,2.045441,0.371176,1.02664,0.306808,2.3215,0.962569,0,0.566789,1.30198,1.295229,1.372827,2.262863,0.391034,1.456852,0.624302,0,0,0,2.362307,0.306864,6.123239,0,0.902482,3.944048,0.568364,0,0.321397,0,2.508018,hoch
0.942854,0.997879,0.862735,0.995836,0.896842,0.617538,1.65697,1.165477,0.657297,0.817324,2.074822,1.340123,0.472477,0.487824,1.243249,0.956893,1.608188,0.720591,0.253705,1.836362,0.846219,1.370755,0.925479,0.438362,0.93413,1.264329,1.03078,1.188434,0.31058,0.476727,0.169796,0.346868,0.846988,0.245301,0.527612,1.060983,0.751642,0.598894,1.343128,1.333673,0.253559,0.994227,0.377724,0.935822,1.269785,0.996555,1.059862,0.930655,0.950558,1.290381,1.040828,1.268975,0.664074,0.931577,1.142768,0.382084,1.447762,0.027135,1.118289,0,0.056841,0,0,0.776014,0.048662,0.16765,1.201254,0.909701,1.925226,0.488126,1.478709,0,0.901985,0,0.045939,1.535865,0,0,1.53823,6.621562,0.624699,0,0,0,1.540316,hoch
1.080199,0.594457,1.057228,1.129313,1.463975,1.506555,7.955273,0.701232,0.246021,1.049585,0.734359,0.613802,0,0.274342,1.438302,0.381252,2.149466,2.541028,0,1.096452,0.396935,1.631471,0.37966,0.466787,0.522976,1.465256,0.434222,0.510041,0,0.165494,0,0.601374,0.946221,0,0.1799,0.862134,0.379471,0.357679,2.287971,2.335965,0.909749,1.038383,0,3.445889,1.732756,1.014206,0.849971,1.407512,0.707917,1.020263,0.309731,0.789011,0.640619,1.817488,0.869676,0,0.83249,0,0.766122,0,0,0,0,0.405706,0,14.404256,0.47069,0.415861,0.940121,0.318665,1.311919,0,0,0,0.313704,0.727474,3.326226,0,0.654994,1.868557,1.743563,0,0,0,0.278555,hoch
0.93203,0.014892,0.698834,0.851762,2.447121,1.78044,25.430565,0.704243,0,1.162397,0.50597,0.322178,0,0.014345,1.61553,0.039358,2.324108,6.732162,0,0.054393,0,0,0,6.70048,0,0.844716,0,0.089884,0,0,0,0,0,0,0.031704,0.432871,0,0.142129,4.018611,4.175224,0.797866,0.92939,0,12.681303,0.184205,1.423614,0.941048,1.775841,0.062704,2.279377,0,0.323173,0,0.428215,0.171778,0,0,0,0.357381,0,0,0,0,0,0,53.987787,0,0,0,0,0,0,0,0,0.286774,0,17.495881,0,0.271292,0,1.749743,0,0,0,0,hoch
0.574319,0.129798,1.039797,1.014664,3.226037,1.703826,19.029101,0.486316,0,1.130488,0.773111,0.394466,0,0.196311,1.508185,0.17925,2.955235,3.806146,0,0.496032,0,1.15312,0,3.761184,0,0.976938,0,0.409367,0,0,0,0.616562,0.668787,0,0.144391,0.460108,0,0.292543,3.838656,3.767808,1.642247,1.187436,0,8.194435,0.465245,1.318526,0.510404,1.619631,0.483956,1.270899,0,0.830132,0.372817,2.20249,0.441244,0,0,0,0.528396,0,0,0,0,0,0,18.636377,0,0,0,0,1.646308,0,0,0,0.606164,0,14.439587,0,0.573439,0,1.803636,0,0,0,0,hoch
0.632279,0.503176,0.761559,1.158567,1.492665,0.988925,1.61053,0.725632,0.132058,1.133295,1.255794,1.052106,0,0.649643,1.22099,0.64546,1.892205,0.885877,0,1.402623,0.205901,3.196253,0.390915,1.050788,0.353803,1.156138,0.370427,1.166419,0,0.120521,0,1.749644,1.906166,0.098614,0.54387,0.893633,0.204422,0.688036,2.229535,1.659427,2.190712,0.904082,0.306398,1.421345,0.687496,1.441875,0.619322,1.271406,0.783709,1.02943,0.988518,0.905385,0.669044,2.69841,0.599017,0,0.260701,0,0.671816,0,0,0.486727,4.080344,0.25728,0.515379,1.654392,0.592485,0.26372,1.114512,0.231263,1.858465,0.06656,0,0,2.338025,0.425263,1.129884,0,2.598181,1.392405,1.291449,0,0,0,0.831383,hoch
