@relation '20180909_h3a_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.prev_d_tourismus_new numeric
@attribute r.prev_d_vergnuegung_new numeric
@attribute r.prev_d_sport_und_erholung_new numeric
@attribute r.prev_d_public_service_new numeric
@attribute r.prev_d_buero_new numeric
@attribute r.prev_d_mobilitaet_new numeric
@attribute r.prev_d_sonstiges_new numeric
@attribute r.prev_d_gastronomie_new numeric
@attribute r.prev_d_religion_new numeric
@attribute r.prev_d_oeffentlicher_raum_new numeric
@attribute r.prev_d_dienstleistung_new numeric
@attribute r.prev_d_waren_new numeric
@attribute r.prev_d_leerstand_new numeric
@attribute r.prev_c_uebernachtung_new numeric
@attribute r.prev_c_sehenswuerdigkeit_new numeric
@attribute r.prev_c_kultur_new numeric
@attribute r.prev_c_info_new numeric
@attribute r.prev_c_sport_new numeric
@attribute r.prev_c_erholung_new numeric
@attribute r.prev_c_zwielicht_new numeric
@attribute r.prev_c_bildung_new numeric
@attribute r.prev_c_buero_new numeric
@attribute r.prev_c_individual_new numeric
@attribute r.prev_c_hipster_new numeric
@attribute r.prev_c_sicherheit_new numeric
@attribute r.prev_c_sonstiges_new numeric
@attribute r.prev_c_ausgehen_new numeric
@attribute r.prev_c_gaststaetten_new numeric
@attribute r.prev_c_sozial_new numeric
@attribute r.prev_c_cafe_new numeric
@attribute r.prev_c_religioese_gebaeude_new numeric
@attribute r.prev_c_post_new numeric
@attribute r.prev_c_gesundheit_new numeric
@attribute r.prev_c_wc_new numeric
@attribute r.prev_c_bank_new numeric
@attribute r.prev_c_telefon_new numeric
@attribute r.prev_c_recycling_new numeric
@attribute r.prev_c_parkbank_new numeric
@attribute r.prev_c_briefe_und_pakete_new numeric
@attribute r.prev_c_friedhof_new numeric
@attribute r.prev_c_automaten_new numeric
@attribute r.prev_c_oepnv_new numeric
@attribute r.prev_c_restaurant_new numeric
@attribute r.prev_c_fast_food_new numeric
@attribute r.prev_c_friseur_new numeric
@attribute r.prev_c_essen_und_trinken_new numeric
@attribute r.prev_c_kleidung_new numeric
@attribute r.prev_c_sonstige_waren_new numeric
@attribute r.prev_c_werkstatt_new numeric
@attribute r.prev_c_kosmetik_und_beauty_new numeric
@attribute r.prev_c_medical_new numeric
@attribute r.prev_c_print_new numeric
@attribute r.prev_c_massage_new numeric
@attribute r.prev_c_drogerie_new numeric
@attribute r.prev_c_reisen_new numeric
@attribute r.prev_c_technik_new numeric
@attribute r.prev_c_spielzeug_und_geschenke_new numeric
@attribute r.prev_c_waescherei_new numeric
@attribute r.prev_c_kunst_new numeric
@attribute r.prev_c_beerdigung_new numeric
@attribute r.prev_c_handwerk_new numeric
@attribute r.prev_c_leerstand_new numeric
@attribute r.prev_c_sonstiger_shop_new numeric
@attribute r.prev_c_sonstiges_gebaeude_new numeric
@attribute r.prev_c_sonstiges_gelaende_new numeric
@attribute r.prev_c_sonstiges_tourismus_new numeric
@attribute r.prev_t_hostel_new numeric
@attribute r.prev_t_hotel_new numeric
@attribute r.prev_t_sonstige_new numeric
@attribute r.prev_t_kunstwerk_new numeric
@attribute r.prev_t_kunstzentrum_new numeric
@attribute r.prev_t_gallerie_new numeric
@attribute r.prev_t_info_new numeric
@attribute r.prev_t_museum_new numeric
@attribute r.prev_t_aussichtspunkt_new numeric
@attribute r.prev_t_zoo_new numeric
@attribute r.prev_t_schwimmen_new numeric
@attribute r.prev_t_basketball_new numeric
@attribute r.prev_t_fussball_new numeric
@attribute r.prev_t_sportzentrum_new numeric
@attribute r.prev_t_tischtennis_new numeric
@attribute r.prev_t_sauna_new numeric
@attribute r.prev_t_tennis_new numeric
@attribute r.prev_t_kampfsport_new numeric
@attribute r.prev_t_fitnesszentrum_new numeric
@attribute r.prev_t_spielplatz_new numeric
@attribute r.prev_t_wassersport_new numeric
@attribute r.prev_t_spielothek_new numeric
@attribute r.prev_t_sonstige_sportarten_new numeric
@attribute r.prev_t_kindergarten_new numeric
@attribute r.prev_t_buero_new numeric
@attribute r.prev_t_tankstelle_new numeric
@attribute r.prev_t_coworking_space_new numeric
@attribute r.prev_t_universitaet_new numeric
@attribute r.prev_t_poilzei_new numeric
@attribute r.prev_t_feuerwehr_new numeric
@attribute r.prev_t_kita_new numeric
@attribute r.prev_t_hoehere_schule_new numeric
@attribute r.prev_t_wochenmarkt_new numeric
@attribute r.prev_t_kino_new numeric
@attribute r.prev_t_biergarten_new numeric
@attribute r.prev_t_autovermietung_new numeric
@attribute r.prev_t_buecherei_new numeric
@attribute r.prev_t_nachbarschaftszentrum_new numeric
@attribute r.prev_t_theater_new numeric
@attribute r.prev_t_eisdiele_new numeric
@attribute r.prev_t_nachtclub_new numeric
@attribute r.prev_t_kirche_new numeric
@attribute r.prev_t_moschee_new numeric
@attribute r.prev_t_sonstige_tempel_new numeric
@attribute r.prev_t_schule_new numeric
@attribute r.prev_t_bordell_new numeric
@attribute r.prev_t_post_filiale_new numeric
@attribute r.prev_t_sozialeinrichtung_new numeric
@attribute r.prev_t_ladestation_new numeric
@attribute r.prev_t_zahnarzt_new numeric
@attribute r.prev_t_fahrradverleih_new numeric
@attribute r.prev_t_fahrschule_new numeric
@attribute r.prev_t_tierarzt_new numeric
@attribute r.prev_t_botschaft_new numeric
@attribute r.prev_t_taxistand_new numeric
@attribute r.prev_t_wc_new numeric
@attribute r.prev_t_bankfiliale_new numeric
@attribute r.prev_t_arzt_new numeric
@attribute r.prev_t_parkplatz_new numeric
@attribute r.prev_t_bar_new numeric
@attribute r.prev_t_apotheke_new numeric
@attribute r.prev_t_pub_new numeric
@attribute r.prev_t_telefon_new numeric
@attribute r.prev_t_kaffee_new numeric
@attribute r.prev_t_sonstige_cafes_new numeric
@attribute r.prev_t_fahrrad_parkplatz_new numeric
@attribute r.prev_t_muelleimer_new numeric
@attribute r.prev_t_parkbank_new numeric
@attribute r.prev_t_krankenhaus_new numeric
@attribute r.prev_t_klinik_new numeric
@attribute r.prev_t_geldautomat_new numeric
@attribute r.prev_t_briefkasten_new numeric
@attribute r.prev_t_friedhof_new numeric
@attribute r.prev_t_musikschule_new numeric
@attribute r.prev_t_paketautomat_new numeric
@attribute r.prev_t_sonstige_automaten_new numeric
@attribute r.prev_t_fahrscheinautomat_new numeric
@attribute r.prev_t_parkticketautomat_new numeric
@attribute r.prev_t_kotbeutelautomat_new numeric
@attribute r.prev_t_zigarettenautomat_new numeric
@attribute r.prev_t_suessigkeitenautomat_new numeric
@attribute r.prev_t_briefmarkenautomat_new numeric
@attribute r.prev_t_kondomautomat_new numeric
@attribute r.prev_t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.prev_t_getraenkeautomat_new numeric
@attribute r.prev_t_grillplatz_new numeric
@attribute r.prev_t_glascontainer_new numeric
@attribute r.prev_t_glas__und_kleidungscontainer_new numeric
@attribute r.prev_t_kleidungscontainer_new numeric
@attribute r.prev_t_sonstige_container_new numeric
@attribute r.prev_t_restaurant_italiener_new numeric
@attribute r.prev_t_restaurant_deutsch_new numeric
@attribute r.prev_t_restaurant_indisch_new numeric
@attribute r.prev_t_restaurant_asiatisch_new numeric
@attribute r.prev_t_restaurant_sushi_new numeric
@attribute r.prev_t_restaurant_griechisch_new numeric
@attribute r.prev_t_restaurant_steakhouse_new numeric
@attribute r.prev_t_restaurant_international_new numeric
@attribute r.prev_t_restaurant_tuerkisch_new numeric
@attribute r.prev_t_fastfood_kebap_new numeric
@attribute r.prev_t_fastfood_burger_new numeric
@attribute r.prev_t_fastfood_asiatisch_new numeric
@attribute r.prev_t_fastfood_pizza_new numeric
@attribute r.prev_t_fastfood_pommesbude_new numeric
@attribute r.prev_t_fast_food_sonstiges_new numeric
@attribute r.prev_t_restaurant_sonstiges_new numeric
@attribute r.prev_t_friseur_new numeric
@attribute r.prev_t_baeckerei_new numeric
@attribute r.prev_t_kleidung_new numeric
@attribute r.prev_t_supermarkt_new numeric
@attribute r.prev_t_kiosk_new numeric
@attribute r.prev_t_florist_new numeric
@attribute r.prev_t_fahrrad_new numeric
@attribute r.prev_t_kosmetik_und_beauty_new numeric
@attribute r.prev_t_optiker_new numeric
@attribute r.prev_t_schuhe_new numeric
@attribute r.prev_t_buecher_new numeric
@attribute r.prev_t_massage_new numeric
@attribute r.prev_t_schmuck_new numeric
@attribute r.prev_t_autoreperatur_new numeric
@attribute r.prev_t_drogerie_new numeric
@attribute r.prev_t_reisen_new numeric
@attribute r.prev_t_mobilfunk_new numeric
@attribute r.prev_t_moebel_new numeric
@attribute r.prev_t_getraenke_new numeric
@attribute r.prev_t_feinkost_new numeric
@attribute r.prev_t_elektronik_new numeric
@attribute r.prev_t_boutique_new numeric
@attribute r.prev_t_autohaus_new numeric
@attribute r.prev_t_spirituosen_new numeric
@attribute r.prev_t_geschenke_new numeric
@attribute r.prev_t_postenmarkt_new numeric
@attribute r.prev_t_schlachter_new numeric
@attribute r.prev_t_waescherei_new numeric
@attribute r.prev_t_computer_new numeric
@attribute r.prev_t_spielzeug_new numeric
@attribute r.prev_t_copyshop_new numeric
@attribute r.prev_t_schneider_new numeric
@attribute r.prev_t_foto_new numeric
@attribute r.prev_t_kunst_new numeric
@attribute r.prev_t_suessigkeiten_new numeric
@attribute r.prev_t_dekoration_new numeric
@attribute r.prev_t_reinigung_new numeric
@attribute r.prev_t_beerdigung_new numeric
@attribute r.prev_t_sport_new numeric
@attribute r.prev_t_zoofachgeschaeft_new numeric
@attribute r.prev_t_textilgeschaeft_new numeric
@attribute r.prev_t_hoergeraete_new numeric
@attribute r.prev_t_baumarkt_new numeric
@attribute r.prev_t_leerstand_new numeric
@attribute r.prev_t_medical_new numeric
@attribute r.prev_t_second_hand_new numeric
@attribute r.prev_t_zeitung_new numeric
@attribute r.prev_t_eisenwarenhandlung_new numeric
@attribute r.prev_t_sonstiger_shop_new numeric
@attribute r.prev_t_baudenkmal_new numeric
@attribute r.prev_t_haltestelle_new numeric
@attribute r.prev_t_sonstiges_gebaeude_new numeric
@attribute r.prev_t_sonstiges_gelaende_new numeric
@attribute r.prev_t_sonstiges_denkmal_new numeric
@attribute r.prev_t_sonstiges_tourismus_new numeric
@attribute r.prev_t_sonstiges_sport_new numeric
@attribute r.prev_t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0,0,0.086078,0.114771,0,0.286928,0,0.114771,0,0.086078,0,0.200849,0,0,0,0,0,0,0.086078,0,0.086078,0,0.028693,0,0,0,0,0,0,0,0,0,0.028693,0,0,0.028693,0,0,0.028693,0,0,0.258235,0.114771,0,0,0.086078,0,0.028693,0.028693,0,0,0,0,0,0,0,0,0,0.028693,0,0,0,0.028693,0.028693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086078,0,0,0,0.057386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693,0,0,0,0,0,0,0,0.028693,0,0,0,0,0,0.028693,0,0,0,0.028693,0,0,0,0,0,0,0,0,0.028693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693,0.028693,0.057386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693,0,0.028693,0.028693,0.028693,0.028693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693,0,0.258235,0.028693,0,0,0,0,0,negativ
0.120257,0,0.180386,0.060129,0,0.360772,0,0.21045,0,0.601287,0.030064,0.270579,0,0,0,0,0.120257,0.030064,0.150322,0,0,0,0.030064,0,0,0.030064,0,0,0,0.030064,0,0.030064,0,0,0.030064,0.030064,0.120257,0.180386,0.030064,0,0.060129,0.330708,0.120257,0.060129,0,0.150322,0.030064,0,0.030064,0.030064,0,0,0,0,0,0,0.060129,0,0,0,0,0,0,0.150322,0,0,0,0,0,0,0,0,0.120257,0,0,0,0.030064,0,0,0,0,0,0,0,0,0.120257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030064,0,0.030064,0,0,0.030064,0,0,0,0,0,0,0,0,0,0,0.030064,0.030064,0,0,0,0.180386,0,0,0.030064,0.030064,0,0,0,0,0,0,0,0.030064,0,0,0.030064,0,0,0,0.030064,0.060129,0.030064,0,0.030064,0.030064,0,0.030064,0,0,0,0,0,0,0.030064,0.030064,0,0,0,0.030064,0,0.030064,0,0.030064,0.060129,0,0,0.030064,0,0.030064,0,0,0,0,0,0,0,0,0,0.030064,0,0,0.030064,0,0.030064,0,0,0,0,0.030064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330708,0.150322,0,0,0,0,0.030064,negativ
0.021086,0.021086,0.063258,0.042172,0.042172,0.042172,0,0.168687,0,0.653664,0.063258,0.168687,0,0.021086,0,0,0,0,0.063258,0,0,0.042172,0.021086,0,0,0,0,0.021086,0,0.021086,0,0.021086,0.042172,0,0,0,0.231945,0.358461,0,0,0,0.021086,0.126516,0.021086,0.063258,0.10543,0,0.021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042172,0.042172,0,0,0,0.021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042172,0,0,0,0,0.042172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021086,0,0,0,0,0,0,0,0,0,0,0.042172,0.021086,0,0,0.021086,0,0,0.021086,0,0.231945,0.358461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063258,0.021086,0,0.042172,0,0,0,0,0,0,0,0,0,0,0.021086,0,0.063258,0.063258,0,0.021086,0,0,0,0,0,0,0,0,0.021086,0,0,0,0,0,0,0.021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042172,0,0.021086,0.042172,0,0,0,0,0.021086,negativ
0.661298,0.0778,0.388999,0.0389,0.0389,0.350099,0,0.1945,0.0389,1.400397,0,0.1556,0,0,0.1167,0.0389,0.466799,0,0.388999,0,0,0.0389,0.0778,0,0,0,0,0.0389,0,0,0.0389,0,0.0389,0.0778,0,0.0389,0.0778,0.894698,0.1167,0,0,0.272299,0.1945,0,0,0.0389,0,0.0389,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1945,0,0.0778,0,0,0,0.0778,0.0389,0,0.466799,0,0.0389,0,0,0,0,0,0,0,0,0,0,0.0389,0.233399,0,0,0,0.0389,0,0,0,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0,0,0,0,0.0389,0,0,0.0778,0,0,0.0389,0,0,0,0.0389,0,0,0.0389,0.0778,0.894698,0,0,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0.1167,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272299,0.1945,0,0,0.0778,0,0.1167,negativ
0.095891,0.047946,0.047946,0.2637,0.047946,0.191782,0,0.071918,0,0.599319,0.047946,0.407537,0,0,0.047946,0.023973,0.047946,0.023973,0.023973,0,0.047946,0.047946,0.119864,0,0,0,0,0.023973,0,0,0,0.023973,0.143837,0.023973,0.071918,0.023973,0.119864,0.191782,0.047946,0,0,0.071918,0.047946,0.023973,0.023973,0.191782,0,0,0.047946,0.023973,0.023973,0.047946,0,0.047946,0,0,0,0,0,0,0,0,0.047946,0.167809,0,0,0,0,0,0.023973,0,0,0.047946,0,0,0,0,0,0,0.023973,0,0,0,0,0,0.023973,0,0,0,0.023973,0.047946,0,0,0,0,0,0,0,0,0,0,0,0.023973,0,0.023973,0,0,0,0,0,0,0,0.023973,0,0.023973,0,0,0,0,0,0,0.023973,0.047946,0.095891,0.023973,0,0.047946,0.023973,0.023973,0,0,0.071918,0.047946,0.191782,0,0,0.023973,0.047946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071918,0.023973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023973,0.023973,0.023973,0.071918,0,0.047946,0,0,0.047946,0.023973,0.023973,0,0.023973,0,0,0,0.047946,0,0,0,0,0.023973,0,0,0,0.023973,0,0,0,0,0,0,0,0,0,0,0.023973,0,0,0,0,0,0,0,0,0,0,0,0.023973,0,0.047946,0.023973,0.071918,0.167809,0,0,0,0,0,negativ
0.186278,0.124185,0.08279,0.310463,0.103488,0.206975,0,0.600228,0,1.283245,0.206975,0.786505,0,0.103488,0,0,0.062093,0.041395,0.041395,0.020698,0.08279,0.103488,0.08279,0,0,0,0,0.103488,0.103488,0.020698,0,0,0.103488,0,0.020698,0.041395,0.476043,0.372555,0.020698,0,0.103488,0.124185,0.517438,0.062093,0.103488,0.434648,0.062093,0.062093,0,0.08279,0,0.041395,0,0,0.020698,0,0,0,0,0,0,0,0.186278,0.269068,0,0.020698,0,0.08279,0.020698,0,0,0,0.062093,0,0,0,0,0,0,0,0.041395,0,0,0,0,0.020698,0,0,0,0.08279,0.103488,0,0,0,0,0,0,0,0,0,0,0,0,0.020698,0,0,0,0,0,0,0,0.020698,0,0.08279,0,0.020698,0.041395,0,0,0,0,0,0,0.062093,0,0.062093,0.020698,0.041395,0.041395,0.020698,0,0.020698,0.351858,0.372555,0,0,0.020698,0.020698,0,0,0,0,0,0.020698,0.103488,0,0,0,0,0,0,0,0.124185,0,0,0,0.08279,0.041395,0.020698,0.144883,0,0,0,0,0.020698,0,0.020698,0.020698,0,0,0.020698,0.206975,0.103488,0.144883,0.041395,0.08279,0.16558,0.020698,0,0.08279,0,0,0.041395,0,0,0,0,0.020698,0,0.020698,0,0.020698,0,0,0,0,0,0.020698,0,0,0,0,0,0,0,0,0.020698,0,0,0,0,0,0,0,0,0,0,0.020698,0,0,0.186278,0,0.124185,0.269068,0,0,0.020698,0,0.020698,positiv
0.040933,0.102333,0.225133,0.163733,0.163733,0.1842,0,0.654932,0.020467,0.409333,0.0614,0.491199,0,0.040933,0,0.020467,0,0.0614,0.163733,0.0614,0.0614,0.163733,0.143266,0,0,0,0,0.020467,0.040933,0.081867,0.020467,0,0.020467,0,0.040933,0,0.1842,0.081867,0.020467,0,0,0.040933,0.429799,0.143266,0.0614,0.2456,0.0614,0.0614,0.040933,0,0.040933,0.040933,0,0,0,0,0,0,0,0,0,0,0,0.102333,0.020467,0,0,0.020467,0.020467,0,0,0,0,0.020467,0,0,0,0,0,0.040933,0.020467,0,0,0,0,0.102333,0,0.020467,0,0.020467,0.163733,0,0,0,0,0,0,0.040933,0,0,0,0,0,0,0,0.020467,0,0.020467,0,0,0,0.040933,0,0.040933,0.040933,0.020467,0,0,0,0,0,0,0.020467,0,0.020467,0,0,0.020467,0,0,0.0614,0.081867,0.143266,0.081867,0,0,0.020467,0.020467,0,0,0,0,0.020467,0,0,0,0,0,0,0,0,0,0.040933,0,0,0,0.0614,0.020467,0.020467,0.020467,0,0.020467,0,0,0.020467,0.020467,0.020467,0.020467,0.020467,0,0.0614,0.266066,0.0614,0.081867,0.040933,0.0614,0.040933,0,0.040933,0,0.020467,0,0.040933,0,0.020467,0,0,0,0,0.020467,0.020467,0,0,0,0,0.020467,0,0,0,0,0.020467,0,0,0,0,0,0.020467,0,0,0,0.020467,0,0,0.020467,0,0,0,0,0,0,0,0,0.020467,0.102333,0.020467,0,0,0,0.0614,positiv
0.110879,0.110879,0.110879,0.221759,0.066528,0.421342,0,0.37699,0.044352,1.042267,0.243935,0.310463,0,0.044352,0.044352,0,0.022176,0.044352,0.066528,0,0.066528,0.066528,0.288287,0,0,0,0,0.110879,0,0.022176,0.044352,0,0.133055,0,0.022176,0,0.243935,0.665277,0,0,0,0.133055,0.221759,0.133055,0.133055,0.199583,0.044352,0,0.022176,0.088704,0,0.022176,0.022176,0,0,0,0.022176,0,0,0,0,0,0,0.133055,0,0,0,0.022176,0.022176,0.044352,0,0,0.022176,0,0,0,0,0,0,0,0.044352,0,0,0,0,0.066528,0,0,0,0.044352,0.066528,0.022176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022176,0.022176,0.022176,0,0,0,0.133055,0.022176,0,0,0.022176,0,0,0,0,0.022176,0,0.022176,0.066528,0.088704,0,0,0.022176,0,0.088704,0.665277,0,0,0.022176,0,0,0,0,0,0,0.133055,0,0,0,0,0,0,0,0,0.133055,0.022176,0,0,0.066528,0,0,0.066528,0.022176,0.022176,0,0.022176,0,0.044352,0,0,0.044352,0,0.044352,0.022176,0.133055,0.088704,0,0.022176,0.066528,0,0.022176,0.088704,0,0.022176,0.022176,0.022176,0,0,0,0,0,0,0,0.022176,0,0,0,0,0,0,0,0,0,0.022176,0,0.022176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133055,0.133055,0,0,0,0,0,negativ
0.193986,0.113159,0.129324,0.307145,0.14549,0.565794,0,0.355642,0.016166,1.390236,0.064662,0.889104,0,0.016166,0.064662,0,0.113159,0.032331,0.096993,0.016166,0.14549,0.14549,0.226317,0,0,0,0.016166,0.080828,0.032331,0.048497,0.016166,0.048497,0.096993,0.016166,0.032331,0.129324,0.646621,0.14549,0.129324,0,0,0.339476,0.113159,0.193986,0.016166,0.323311,0.064662,0.113159,0.048497,0.016166,0.016166,0.016166,0.016166,0.016166,0,0.032331,0,0,0.016166,0.016166,0.016166,0,0.226317,0.274814,0,0,0,0.016166,0,0,0,0,0.113159,0,0.064662,0,0,0,0,0,0.032331,0,0,0,0,0.080828,0,0,0,0.14549,0.14549,0,0,0,0,0,0,0,0,0,0.032331,0,0,0,0,0.032331,0.016166,0.016166,0,0,0,0.016166,0.048497,0.032331,0.080828,0,0.016166,0,0,0,0.016166,0.016166,0,0.048497,0.080828,0.016166,0.048497,0.032331,0.129324,0.016166,0,0.032331,0.339476,0.14549,0,0,0.032331,0.113159,0,0,0,0,0,0,0,0,0,0.016166,0,0,0,0,0.177821,0.064662,0.016166,0.048497,0.032331,0,0,0,0,0,0,0,0,0.048497,0,0,0.032331,0,0.113159,0.080828,0.016166,0.177821,0.032331,0.096993,0,0.032331,0.016166,0.016166,0.016166,0.032331,0,0.016166,0.032331,0.032331,0.016166,0,0.016166,0.016166,0,0.048497,0.016166,0,0,0,0,0,0,0,0,0,0.016166,0,0.016166,0,0,0,0,0.016166,0,0.016166,0.016166,0,0.016166,0,0,0,0,0,0.226317,0,0.339476,0.274814,0,0,0,0,0.016166,positiv
0,0.177071,0.078698,0.059024,0.039349,0.354142,0,0.177071,0,0.511539,0.098373,0.275444,0,0,0,0.019675,0,0,0.078698,0.019675,0.019675,0.039349,0.137722,0,0,0,0.019675,0.118047,0,0,0,0.019675,0.039349,0,0,0.059024,0.177071,0.098373,0.118047,0,0,0.21642,0.157397,0.019675,0.059024,0.118047,0.019675,0.019675,0,0.019675,0.019675,0.019675,0,0.019675,0.019675,0,0,0,0,0,0,0,0.059024,0.039349,0,0,0,0,0,0,0,0,0,0.019675,0,0,0,0,0,0,0,0,0,0,0,0.039349,0,0,0,0.019675,0.039349,0.019675,0,0,0,0,0,0,0,0,0,0.039349,0,0,0,0,0.019675,0,0,0,0,0.019675,0.019675,0,0.019675,0,0,0,0.019675,0,0.039349,0,0,0.019675,0.019675,0,0,0.118047,0.059024,0,0,0,0.137722,0.098373,0,0,0,0.118047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019675,0,0.019675,0,0.059024,0.019675,0,0,0,0.019675,0.019675,0,0,0,0,0,0,0,0.019675,0.039349,0.059024,0.019675,0,0.098373,0,0.019675,0,0.019675,0.019675,0,0,0,0,0,0.019675,0.019675,0,0,0,0,0,0.019675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019675,0,0.059024,0,0.21642,0.039349,0,0,0,0,0.039349,negativ
0.032165,0,0.096494,0.096494,0,0.096494,0,0.032165,0,0.257317,0.032165,0.192988,0,0,0,0,0,0,0.096494,0,0,0,0,0,0,0.032165,0,0,0,0,0,0,0,0,0.064329,0,0,0,0.192988,0,0.064329,0.096494,0.032165,0,0.032165,0.064329,0.032165,0.032165,0.032165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032165,0,0,0.032165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064329,0.128659,0,0,0.032165,0.032165,0,0,0,0.032165,0,0.032165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032165,0.032165,0.064329,0.032165,0,0,0.032165,0.032165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032165,0,0.096494,0,0,0,0.032165,0,0,negativ
0.020112,0.040224,0.060337,0.080449,0,0.140786,0,0.100561,0,0.301683,0.060337,0.221234,0,0.020112,0,0,0,0,0.060337,0,0.040224,0,0.120673,0,0,0,0,0.040224,0,0,0,0.020112,0.020112,0,0.020112,0,0.060337,0,0.100561,0,0.040224,0.020112,0.060337,0.040224,0.040224,0.140786,0,0.020112,0.020112,0,0,0.020112,0,0,0.020112,0,0.020112,0,0,0,0,0,0,0.080449,0,0,0,0.020112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060337,0,0,0,0.040224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020112,0,0,0,0,0,0.020112,0,0,0,0.020112,0,0.080449,0.020112,0,0.020112,0,0,0,0.040224,0,0,0,0,0,0.080449,0,0,0,0.020112,0,0,0,0,0.020112,0.020112,0,0,0,0,0.020112,0.040224,0,0,0.020112,0,0,0,0,0.020112,0,0,0,0.020112,0,0,0.020112,0,0,0.020112,0.040224,0.080449,0,0.020112,0.020112,0.020112,0.020112,0,0,0,0.020112,0,0,0,0,0.020112,0,0,0,0,0,0,0,0,0,0,0.020112,0,0,0.020112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020112,0.080449,0,0,0,0,0,negativ
