@relation '20180909_h2_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-235-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.prev_oa_total_d_tourismus_stock numeric
@attribute r.prev_oa_total_d_vergnuegung_stock numeric
@attribute r.prev_oa_total_d_sport_und_erholung_stock numeric
@attribute r.prev_oa_total_d_public_service_stock numeric
@attribute r.prev_oa_total_d_buero_stock numeric
@attribute r.prev_oa_total_d_mobilitaet_stock numeric
@attribute r.prev_oa_total_d_sonstiges_stock numeric
@attribute r.prev_oa_total_d_gastronomie_stock numeric
@attribute r.prev_oa_total_d_religion_stock numeric
@attribute r.prev_oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.prev_oa_total_d_dienstleistung_stock numeric
@attribute r.prev_oa_total_d_waren_stock numeric
@attribute r.prev_oa_total_d_leerstand_stock numeric
@attribute r.prev_oa_gastro_c_fast_food_stock numeric
@attribute r.prev_oa_gastro_c_restaurant_stock numeric
@attribute r.prev_oa_gastro_c_cafe_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_international_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.prev_oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.prev_oa_gastro_t_eisdiele_stock numeric
@attribute r.prev_oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.prev_oa_gastro_t_kaffee_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_burger_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.prev_oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.prev_oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.prev_oa_dl_c_friseur_stock numeric
@attribute r.prev_oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.prev_oa_dl_c_massage_stock numeric
@attribute r.prev_oa_dl_c_reisen_stock numeric
@attribute r.prev_oa_dl_c_waescherei_stock numeric
@attribute r.prev_oa_dl_c_beerdigung_stock numeric
@attribute r.prev_oa_pubserv_c_bildung_stock numeric
@attribute r.prev_oa_pubserv_c_sicherheit_stock numeric
@attribute r.prev_oa_pubserv_c_sonstiges_stock numeric
@attribute r.prev_oa_pubserv_c_sozial_stock numeric
@attribute r.prev_oa_pubserv_c_gesundheit_stock numeric
@attribute r.prev_oa_pubserv_c_bank_stock numeric
@attribute r.prev_oa_waren_c_essen_und_trinken_stock numeric
@attribute r.prev_oa_waren_c_kleidung_stock numeric
@attribute r.prev_oa_waren_c_sonstige_waren_stock numeric
@attribute r.prev_oa_waren_c_werkstatt_stock numeric
@attribute r.prev_oa_waren_c_medical_stock numeric
@attribute r.prev_oa_waren_c_print_stock numeric
@attribute r.prev_oa_waren_c_drogerie_stock numeric
@attribute r.prev_oa_waren_c_technik_stock numeric
@attribute r.prev_oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.prev_oa_waren_c_kunst_stock numeric
@attribute r.prev_oa_waren_c_handwerk_stock numeric
@attribute r.prev_oa_waren_c_sonstiger_shop_stock numeric
@attribute r.prev_oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.prev_oa_vergnuegung_t_gallerie_stock numeric
@attribute r.prev_oa_vergnuegung_t_museum_stock numeric
@attribute r.prev_oa_vergnuegung_t_zoo_stock numeric
@attribute r.prev_oa_vergnuegung_t_spielothek_stock numeric
@attribute r.prev_oa_vergnuegung_t_kino_stock numeric
@attribute r.prev_oa_vergnuegung_t_biergarten_stock numeric
@attribute r.prev_oa_vergnuegung_t_theater_stock numeric
@attribute r.prev_oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.prev_oa_vergnuegung_t_bordell_stock numeric
@attribute r.prev_oa_vergnuegung_t_bar_stock numeric
@attribute r.prev_oa_vergnuegung_t_pub_stock numeric
@attribute r.prev_oa_sport_t_schwimmen_stock numeric
@attribute r.prev_oa_sport_t_basketball_stock numeric
@attribute r.prev_oa_sport_t_fussball_stock numeric
@attribute r.prev_oa_sport_t_sportzentrum_stock numeric
@attribute r.prev_oa_sport_t_tischtennis_stock numeric
@attribute r.prev_oa_sport_t_sauna_stock numeric
@attribute r.prev_oa_sport_t_tennis_stock numeric
@attribute r.prev_oa_sport_t_kampfsport_stock numeric
@attribute r.prev_oa_sport_t_fitnesszentrum_stock numeric
@attribute r.prev_oa_sport_t_spielplatz_stock numeric
@attribute r.prev_oa_sport_t_wassersport_stock numeric
@attribute r.prev_oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_sport_stock numeric
@attribute r.prev_oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.dynamik_klasse_prj_bi {negativ,positiv}

@data
0.471517,0.290796,1.711257,1.276445,0,1.377624,0,0.49489,5.078314,1.132493,1.314434,0.951054,0,0,1.632243,0,0,4.666941,0,3.540394,0,0,0,0,0,2.084055,0,0,0,0,0,0,0,0,0,1.066541,0,0,3.449667,0,0,1.355575,0,2.665616,0,0.929245,0,1.000504,0.535361,2.361031,4.487907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,0,0,1.402255,0,0,4.007247,0,1.149568,0,0,0,0,positiv
1.457095,1.365138,2.728421,0.869361,0,3.331372,0,0.16958,0,0.912309,0.333778,0.364973,0,1.878195,0.360784,2.448054,0,4.126246,0,0,0,0,0,0,0,0,0,3.041752,5.760203,3.493248,0,6.250263,0,0,0.850164,0.957429,0,0,2.077752,2.463757,0,1.359154,1.737759,1.185742,0,0.765706,0.416232,1.196614,0,2.252482,1.169611,1.107863,0,0,0,3.347876,0,0,0.867559,0,0,0,0,13.614259,0,0,0.595964,0,4.26881,1.139107,0,0,0,0,0,0,0,0,0,0,1.904237,0,0.27866,0,1.391271,positiv
1.776778,0.631674,1.658942,1.070722,0,3.210845,0,0.386211,0.105101,0.894237,0.78932,0.465935,0,2.417307,0.230086,1.561216,0,2.631462,0,0,0,0,0,0,0,0,0,0,7.276696,4.516695,0,7.895776,0,0,1.124501,0.799906,0,0,2.527805,3.138399,0,1.282274,0,1.398311,0,0.544573,0.972307,1.415495,0,1.049393,0,2.496703,0,0,0,7.544842,0,0,0.660138,0,0,0,0,9.96444,0,0,3.705516,0,0.93122,2.110958,0,0,0,0,0,0,0,0,0,0,2.148175,0,0.465216,0,0.29311,positiv
1.307728,0.613703,2.412112,0.986674,0.527766,2.906333,0,0.319077,0.67745,1.016823,0.463374,0.485288,0,2.244399,0.418886,0.849,0.769166,1.431007,0,0,0,0,0,0,0,0.375079,0,0,3.957119,4.617994,0,4.293778,0,0,1.663753,0.799906,0,0,1.934552,3.841866,0,1.580969,0,0.681745,0,0.532282,0.474047,1.511521,0,2.279539,0,1.076979,0,0,0,3.254548,0,0,0.284758,0,0,0,0,7.58038,0,5.311772,1.713557,0,1.449953,1.174052,0.50211,2.698864,0,4.681131,0,0,0,0,0,0,1.573645,0,2.25905,0,0.637399,positiv
4.734923,0.174593,2.687886,1.108993,0.291876,0.837136,0,0.417513,5.813086,1.036872,1.129466,0.595476,0,2.881337,0.185563,0.33666,0.386815,0.432636,0,0.102269,0,0,0,0,0,0.158528,0.413417,0,0.823569,6.404317,0,1.095887,0,0,3.105771,0.807468,0,0,0.21614,5.82152,0,1.547417,0,0.165182,0.773114,0.777472,0.229525,1.807626,0.020837,1.972022,0.116452,0.239022,0,0,0,0.722307,0,0,0.063198,0,0,0,0,3.208838,0,10.325911,1.640309,0,0,0.854429,0.976085,1.339446,0,2.323246,0,0,0,0,0,0,0.833228,0,2.937088,0,3.523077,positiv
0.507414,0.943186,3.116017,0.920356,1.748799,2.158937,0,0.629193,0.437874,1.052667,0.201039,0.496299,0,1.526409,0.775418,0.791988,1.292496,0,0,0,0,2.359056,0,0,0,1.178436,1.611956,0.422249,0,2.870136,0,0.851044,0.993186,0,1.594574,0.300633,2.346987,4.090842,0,2.306054,0,1.437125,1.690896,0,0,0.700469,0.603798,1.067752,0.858174,1.945856,0.431768,0,0.959807,1.337875,1.294907,0,4.142407,0,0.512191,0,0,0.612521,0,0,2.031458,11.452463,0,0,0,0.113496,1.485748,8.805313,0,12.007348,0.687304,0,0,0,0.630266,0,1.438266,0,0.590996,0,0.217348,positiv
0.586359,0.918388,2.702229,0.987204,0.350609,1.968176,0,0.72482,0,0.936842,0.357372,0.789798,0,1.217531,0.745357,2.012173,0.22494,0,0,0,0,5.551633,0,0,0,1.3903,3.985184,1.179836,0,1.076445,0,2.377962,2.775133,0,0.93781,0,4.249805,6.238792,0,0,0,0.995544,5.074162,0,0,0.540863,1.557396,0.820749,1.461944,0.683394,0.429025,0,1.635079,2.279138,2.20594,0,7.056801,0,0.942002,0,0,2.024841,0,0,5.655978,2.358053,0,0,0,0.375191,1.402145,7.485626,0,2.775926,2.148596,0,0,0,2.069866,0,1.477278,0,0,0,0,positiv
1.75966,0.377349,1.231027,0.949563,1.885357,2.089247,0,0.753213,0,0.479149,0.384849,1.454008,0,2.416989,0.460325,0,0,4.038682,0,0,0,1.883811,0,0,0,0.13687,0,0,0,2.822386,5.225515,1.839329,0,7.252776,1.947762,1.599812,0,0,0,0,0,0.814466,0,0.716333,5.597169,1.297745,0.364752,0.483356,0.650632,1.448913,4.706331,1.162006,1.031669,0.87308,2.236899,0,1.351641,4.933196,0.652103,0,0,0,0,18.16045,0,0,2.818101,0.524211,0,0.733968,0.351716,4.555324,0,0,0.327412,0,0,0,0,0,2.107958,0,0,0,0,negativ
0.728559,0.461764,2.806434,1.846465,2.648759,0.536079,0,0.614437,0.695214,0.628623,0.949731,1.305689,0,2.126163,0.601337,0,0.471233,1.516985,0,0,0,6.655169,0,0,0,0.483538,0,0,0,3.620489,1.296964,4.953979,0,1.800127,1.292975,1.397736,1.760439,0,0,0,0,0.404919,0.746626,1.31391,6.324203,1.718558,0.433668,0.690172,1.079673,1.393421,1.793978,2.668002,0.471434,2.13617,2.381385,0,3.307068,3.664057,0.216052,0,0,0,0,3.004752,0,0,5.059811,0,1.057926,1.317817,0.631495,4.390225,0,0,0.499559,0,1.243513,0,0,0,2.049233,0,0,0,0,positiv
1.442048,0.933245,2.796313,1.247321,0.13054,1.828917,0,0.946592,0,0.866589,0.382228,0.52157,0,1.439829,0.629713,2.065496,0.082919,0.041038,0,0.031132,0,1.87922,0,0,0,1.412744,3.200835,2.075175,0,1.286234,0,4.244085,4.881088,0,0.340237,0.061687,9.127087,2.578623,0,0.236592,0,0.979368,9.224846,0,0,0.866191,0.836597,1.018218,0.99506,0.490314,0.091759,0,1.094541,1.525681,1.476681,0,4.723902,0,1.867179,0,0,4.577065,0,0,2.460525,0.863979,0,0,0,0.848102,1.251067,3.089953,0,0.998765,0.917869,0,0,0,2.015609,0,1.763747,0,0,0,0.118109,positiv
4.005077,0.109356,2.283419,0.593641,0,0.885656,0,0.735746,0.072237,1.470459,0.899328,0.415704,0,1.240057,0.653397,2.562043,0.960358,2.09744,0,1.591142,0,0,0,0,0,0.263581,6.526801,0.091927,0,0.089218,0,3.331994,0.216225,0,1.806287,1.052625,0.133565,0,0,4.079693,0,0.788851,2.679718,0,0.501812,2.075684,0.10056,0.752082,0.818361,2.806194,4.573517,0,0,0,0,0,0,0,0.066152,0,0,11.510952,0,0,0,0,0,0,0,0.249204,1.141504,0,0,0,0,0,0,0,0.059074,0,0.769165,0,0.420973,0,5.794808,negativ
2.580893,0.442655,1.787365,1.991181,0.191518,1.050194,0,0.470582,1.0375,0.97385,0.412673,0.77603,0,0.982686,1.051396,0.708226,0.273288,0.596865,1.550908,1.500828,0,0,2.248341,0,0,1.607432,1.830378,0,0,1.533917,0,0.895455,1.447368,0,0.896439,1.046234,0,0,0,4.246317,0,1.331691,0,0,3.872927,0.320015,0.907979,1.574575,0.190299,1.76214,0.445913,0,0,1.37826,0.666997,0.866988,0,0,0.30343,0,0,10.010866,0,0,3.486271,0,0,0,0,0.527161,0.88889,0,0,0,0,0,0,0,0,0,1.20839,0,2.630978,0,2.603944,positiv
1.845745,0.617834,2.030965,1.724789,0.257269,1.211279,0,0.588564,0,0.952593,0.343686,0.841685,0,0.901617,1.067405,0.866314,0.33429,0.730095,1.665737,1.086059,0,0,2.414809,0,0,1.683564,2.238948,0,0,1.209047,0,1.095335,1.554531,0,0.791734,1.22036,0,0,0,2.910653,0,1.435893,0.6031,0,1.787804,0.490555,0.705766,1.374322,0.292122,2.008468,0.748316,0,0,1.707019,0.826098,1.073793,0,0,0.375807,0,0,10.117733,0,0,3.355316,0,0,0,0,0.50736,0.898379,0,0,0,0.355971,0,0,0,0,0,1.299939,0,2.428944,0,2.23637,positiv
1.498793,0.707067,1.856604,2.025589,1.009415,1.228837,0,0.71311,0,0.478949,0.388961,1.239878,0,1.352357,0.97653,0,0,0,5.394188,1.101994,0,0,7.81992,0,0,0.885377,0,0,0,3.538246,0,0,5.034068,0,0.16501,1.599812,0,0,0,0,0,0.676386,0.04984,0,2.332712,0.92984,1.814955,0.858576,0.413758,2.171224,0.137491,0,0,4.546651,2.200315,2.860052,0,0,1.000965,0,0,2.540503,0,0,13.777527,0,0,0,0,1.739439,0.225578,2.651563,0,0,0.660921,0,0,0,0,0,1.545086,0,0.76353,0,1.877865,positiv
1.48303,0.629012,2.235697,1.680827,0.780233,1.26918,0,0.799449,0,0.552285,0.300649,1.225385,0,0.824303,1.232566,0,0,0,3.719173,2.97663,0,0,5.391661,0,0,1.386136,0,0,0,2.170564,0,0,3.470878,0,0,1.599812,0,0,0,0,0,0.789293,0,0,2.276695,0.80681,1.733465,1.079502,0.285117,2.264407,0,0,0,3.555926,1.720861,2.23684,0,0,0.782852,0,0,3.452168,0,0,13.051617,0,0,0,0,1.511353,0.306527,2.632897,0,0,0,0,0,0,0,0,1.777151,0,0.766484,0,1.205383,positiv
4.303779,0.486766,2.590904,1.214313,0.332094,1.484287,0,0.58475,0,0.709884,0.127967,0.847403,0,1.19226,1.054156,0,0,0,2.164233,2.06522,0,0,3.137475,0,0,1.568912,0,0,0,4.576426,0,0,2.019747,0,0,1.599812,0,0,0,0,0,1.503041,0,0,0,0.427931,0.948413,1.59051,0.175486,1.38272,0,0,0,2.188632,1.059171,1.37675,0,0,0.481837,0,0,0,0,0,26.009791,0,0,0,0,0.83127,0,11.798672,0,0,0,0,0,0,0,0,1.774539,0,0,0,0.442715,positiv
4.401114,0.670609,4.177759,1.255844,0.371495,2.157364,0,0.633819,0,0.373809,0.143149,0.566502,0,1.515393,0.897479,0,0,0,2.233577,0.70587,0,0,3.238003,0,0,1.552407,0,0,0,6.047921,0,0,2.084462,0,0,1.599812,0,0,0,0,0,1.237226,0,0,2.165899,0.58366,1.025851,1.21788,0.293645,1.632399,0,0,0,3.66229,1.772335,2.303748,0,0,0.806269,0,0,0,0,0,27.043447,0,0,0,0,0.67497,0,11.096663,0,0,0,0,0,0,0,0,1.833112,0,0,0,0.307131,positiv
3.530905,0.425192,4.87915,1.694549,0.454663,1.867763,0,0.516971,0.410591,0.34476,0.305151,0.63706,0,1.601576,0.824108,0.214304,0,0.722427,2.220813,0.267143,0,1.852066,3.219499,0,0,1.201348,0.553858,0,0,4.416794,0,1.446083,4.182915,0,0.106441,0.980075,0,0,0,2.376903,14.19189,1.23832,0,0.704073,3.076686,0.616538,0.68136,0.912061,0.366237,1.575686,1.997849,0.559806,0.771421,2.641109,1.278143,1.661379,0,1.060439,0.877482,3.311056,0,0,0,0,22.890886,0,0,0,0,0.863337,0,4.584042,0,0,0.122526,0,0,0,0,0,2.073215,0,0,0,0.213273,positiv
1.228333,0.499701,2.227716,2.438187,0.528694,1.184939,0,0.67471,0.549585,0.593192,0.298557,1.002339,0,1.737209,0.757537,0.219788,0,0.740915,2.98607,0.458222,0,0,4.328887,0,0,0.923395,0.568032,0,0,4.368417,0,0.974716,2.786717,0,0.890653,1.599812,0,0,0,0,0,0.978003,1.235328,0.151025,4.583686,0.739937,0.918427,1.016717,0.44262,2.084643,0.884059,0,0.245935,2.945714,1.425554,1.852989,0,0.902144,0.648512,0,0,2.240733,0,0,11.507509,0,0,0,0,1.741453,0.415715,2.047999,0,0,1.868182,0,0,0,0,0,1.776474,0,0.396648,0,0.819707,positiv
1.627438,0.290346,1.489139,1.612289,0.925252,1.000358,0,0.77639,0.353937,1.052856,0.464299,0.893429,0,2.330151,0.443599,0.399192,0.106573,0.647422,0.027775,0.176572,0,0,0.040265,0,0,0.877672,1.031693,0,0,3.991166,0,3.160429,0.02592,0,2.465212,0.967943,2.237823,0,1.661685,0.906075,0,0.94394,11.010291,0.147083,0.827263,0.857367,0.632454,1.239345,0.293832,2.316445,2.0406,0.629883,0.177692,0.640047,0.017118,0.02225,0,0.651812,0.274031,0,0,1.402126,0,0,0.157043,0,0,0,0,2.122308,1.130125,0,0,0,2.973495,0,0,0,0,0,1.462902,0,0.889929,0,1.606263,positiv
0.678109,0.405009,2.124335,1.869322,0.359714,0.943906,0,0.864592,0.886827,0.850751,0.341024,1.068014,0,2.217785,0.516124,0.276767,0,0.932994,0.55757,0,0,0,0.808306,0,0,0.976945,0.715292,0,0,5.053113,0,2.369775,0.520346,0,1.793836,1.273183,1.422761,0,1.056464,0,0,1.086567,4.356749,0.317859,1.813327,0.770251,0.758491,1.239767,0.446004,2.040224,1.830818,0.103672,0.372446,0.897698,0.320122,0.416106,0,1.366213,0.249635,0,0,1.284916,0,0,2.516813,0,0,0,0,2.144027,0.959136,0,0,0,3.973723,0,0,0,0,0,1.777557,0,0.414014,0,0.283107,positiv
0.793799,0.21211,0.477346,1.281582,1.659524,1.016108,0,0.712553,0.265295,1.313635,1.057259,0.926067,2.865897,2.45537,0.42691,0.100461,0,0.55041,0,0,0,0,0,0,0,0.967267,0.259638,0,0,4.78654,0,5.721416,0,0,1.670816,0.791229,3.522095,0,2.335136,0.33223,0,0.760008,1.453652,0.138696,0,1.624133,0.905045,1.274531,0.025394,1.705571,2.172325,0.497727,0.128495,1.866756,0,0,0.693502,0.471349,0.772638,0,0,0,0,0,0,0,0,0,0,2.168765,1.243741,0,0,0,0.990885,0,0,0,0.938489,0,0.722778,0,5.92272,0,1.434446,positiv
0.8564,0.785987,0.875624,1.44154,0.91904,1.068979,0,0.961237,1.640078,0.953864,0.828657,0.973844,2.396536,2.060669,0.565243,0.460385,0,1.683237,0,0,0,0,0,0,0,1.06758,1.189843,0,0,3.664637,0,5.204638,0,0,1.464177,1.026881,2.495623,0,1.554186,0.354461,0,1.02148,2.307844,0.762286,0.379114,1.172198,0.642487,1.398438,0.108243,1.440654,2.171705,0.177778,0.755399,0.92603,0,0,0.551473,2.770968,0.368528,0,0,0,0,0,0,0,0,0,0,2.333968,1.164576,0,0,0,2.421379,0,0,0,0.427826,0,1.673957,0,1.545825,0,0.293719,positiv
0.518142,0.39575,2.262649,2.186308,1.621735,0.393706,0,0.798946,3.571605,0.636044,1.308621,1.190221,0,1.30464,0.999666,0,1.861834,2.033139,0,0,0,8.195394,0,0,0,0.595444,0,0,0,2.767449,0,1.901387,0,0,1.08842,0.846376,6.563762,0,0,0,0,0.267537,3.239496,2.530228,2.66558,1.959949,0.491251,0.97271,0.562633,1.505195,2.075026,1.705183,1.345975,1.169511,1.13195,0,1.810554,1.538855,0.413043,0,0,0,0,0,0,0,2.946382,0,6.341597,0.767379,0.367726,2.717569,0,0,3.183237,0,7.923788,0,0,0,1.54452,0,0,0,0.191066,negativ
2.369401,0.127258,0.74132,1.444256,3.031405,1.26955,0,0.520657,0.629946,1.081524,0.668472,0.848932,0,2.251203,0.540709,0,0.503903,0.550266,0,0,0,1.69102,0,0,0,0.88931,0,0,0,4.270543,0,4.360234,0,0,1.830193,0.73487,4.900756,0,1.95618,0,0,0.589629,3.534224,0.58448,0,1.441277,1.270213,1.105161,0.024152,1.920084,2.77815,2.468092,0.332837,1.078589,0,0,0,0,0.577051,0,0,0,0,0,0,0,0,0,3.478357,1.706887,0.817937,0,0,0,2.269944,0,4.265639,0,0,0,0.482323,0,2.295388,0,4.198672,positiv
0.046409,0.319305,0.483792,1.587251,1.323137,1.357494,0,0.555584,0,0.961254,0.495473,1.333967,24.085011,2.494037,0.422967,0,0,0,0,0,0,0,0,0,0,1.080093,0,0,0,7.654844,0,0.204618,0,0,1.862986,1.599812,0,0,0,0,0,0.493109,6.966524,0,0,1.641095,1.091137,0.488667,1.676424,2.501251,1.27609,2.24114,0,2.613508,2.529572,0,0,0,0.017192,0,0,0,0,0,0,0,18.292446,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299136,0,0,0,0,negativ
1.622922,0.028615,0.533906,0.42356,2.500939,1.181317,0,0.434299,0,1.582095,0.544232,1.043762,0.71015,1.193731,1.053442,0,0,0.00519,0,0.254558,0,0,0.014116,0,0,2.612839,0,0,0,0.288735,0,8.645115,0.009087,1.205209,0.070271,1.518544,0,0,0,0.623379,0,1.876662,0.76975,0.00784,0.012252,0.272412,0.239864,0.866193,0.093953,1.692869,4.649785,2.826493,0,0.290426,0.095322,0,0,0.007813,0.810167,0,0,0,0,0,0,0,6.018508,0,0.121706,0,1.509219,0,0,0,0,0.567184,0,0,0,0,2.064849,0,0,0,0.007179,negativ
0.735462,0.481585,0.69019,1.657747,0.38549,1.347047,0,0.866483,4.217813,0.779092,0.979822,1.14185,1.557174,1.590514,0.667484,1.313452,0,4.522316,0,0,0,0,0,0,0,0.694758,3.394556,0,0,2.378548,0,5.665786,0,0,0.90065,1.368677,1.006796,0,0.583326,0.194782,0,1.228878,0.79793,1.704705,0.548668,0.768098,0.581872,1.406856,0.078461,1.089314,2.603105,0,1.656835,0.350499,0,0,0.305603,6.077635,0.132598,0,0,0,0,0,0,0,0,0,0,2.331057,1.165971,0,0,0,2.610854,0,0,0,0.352671,0,1.868739,0,0.774151,0,0,positiv
1.893179,0.302997,0.408495,0.892842,6.356764,1.79907,0,0.369336,0.170023,0.651878,2.275965,1.001596,34.36682,1.983,0.652446,0.124215,0,5.317634,0,0,0,0,0,0,0,0.478778,0.321028,0,0,6.126789,0,2.924693,0,0,0.710187,0.568949,4.490322,0,1.773531,1.85069,0,0.559177,0,0.127589,0,2.051955,0.910224,0.867425,0,2.60618,2.624144,0,0.076141,2.821943,0,0,7.689111,0.279301,0.695804,0,0,0,0,0,0,0,0,0,0,0.591124,1.999743,0,0,0,0,0,0,0,13.150842,0,0.155646,0,1.542801,0,0,negativ
1.901228,0.369338,1.118367,0.631552,0.168194,0.513844,0,0.341729,0,1.464058,1.145371,1.272403,0,1.638116,0.837975,0,0,0,0,6.511977,0,0,0,0,0,0.223221,0,0,0,0,0,0.749939,0,30.831036,0,0.822537,0,0,0,5.962222,0,0.77701,0,0,0,1.192691,1.586002,0.994051,0.508232,0.834143,3.088421,0.153669,0,3.169291,0,0,0,0,1.436096,0,0,0,0,0,0,0,0,0,0,0,2.283009,0,0,0,0,5.450326,0,0,0,0,0.065048,0,0,0,0,negativ
1.080591,0.306766,0.187277,1.040739,1.199496,2.916359,0,0.780996,0,0.503701,0.926894,1.254102,0,1.687721,0.813923,0,0,0,0,0,0,9.535536,0,0,0,1.385627,0,0,0,0,0.043378,4.655189,10.865409,0.060206,0.006841,0.008573,0,0.02405,0,6.086498,36.340956,0.060486,0.054848,6.860658,5.360675,1.806662,0.012886,0.482822,0.43059,1.259216,5.951723,2.223802,1.926339,0,0,0,0,0.037766,1.172805,35.695733,0,0,0,0,0,0,0,0,0.065936,0,0,0,0,0,0.309964,0,0,0,0,0,2.269365,0,0,0,0,negativ
1.912864,0.295723,0.865447,1.619098,1.156316,1.931026,0,0.379483,0,0.605495,1.334306,1.208956,0,3.348383,0.008724,0,0,0,0,0,0,0.102201,0,0,0,0.014851,0,0,0,0,15.930275,0.049894,0.116455,22.110496,2.5125,1.062714,0,2.981168,0,0.022019,0.13147,0.432383,6.29111,0.022966,0.017945,1.487993,1.478025,0.957904,0.854277,1.259216,0.032153,2.223802,3.821791,0,0,0,0,6.990701,0.591141,0.192838,0,0,0,0,0,0,0,0,12.205262,0,0,0,0,0,11.968978,0,0,0,0,0,1.149568,0,0,0,0,positiv
1.917502,0.394191,0.579926,2.162866,0,1.634015,0,0.67085,0,1.050371,1.187858,0.429736,0,0,1.224182,2.768842,0,0,0,0,0,0,0,0,0,3.126082,7.155945,0,0,0,0,0,0,0,0,1.599812,0,0,0,0,0,1.518245,0,2.132493,0,0.371698,0.494272,0.600303,1.606084,0,4.487907,0,0,0,0,0,0,0,2.204933,0,0,0,0,0,0,0,18.292446,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299136,0,0,0,0,negativ
0.745431,1.205259,4.739462,1.588341,0.484069,1.31725,0,0.368727,0,1.076849,0,0.40574,0,2.344107,0.347179,1.007524,0,1.698202,0,0,0,0,0,0,0,0.507387,0,0,4.695983,1.117971,0,0,0,4.788797,4.216955,0,0,0,0,0,0,1.733586,0,0,0,0.395651,0.465953,1.420687,0.534232,1.178025,0,0,1.195,2.12157,2.053433,2.669129,0,0,0,0,0,0,372.427348,0,0,24.151745,0,0,0,0,0,0,0,0,0,0.183683,0,0,0.39227,0,1.307413,0,2.579988,0,1.717225,positiv
0.857481,0,0.808538,1.032272,0.33022,0.837804,0,0.575446,0.362435,1.777448,1.624853,0.587653,0,0.682249,1.301443,0,3.342006,0,13.693575,0,0,0,0,0,0,0.063958,0,0,0,0.488683,0,0,0,2.093257,1.068368,1.599812,0,0,0,0,0,1.365365,17.741006,0,0,0.207855,0.165462,0.329172,0.251625,2.871139,4.575644,0,0.562849,0,0,0,0,0,2.163146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605301,0,2.212314,0,0,0,0,positiv
4.440362,0.350185,1.179047,0.951935,0,2.386576,0,0.324377,0,1.003056,0.574366,0.557652,0,0,0.816121,5.537684,0,9.333882,0,0,0,0,0,0,0,0,0,13.895588,0,0,0,0,0,0,0,1.599812,0,0,0,0,0,1.128239,13.867856,4.685589,0,0.150049,0,0.529557,0,0.323267,6.689072,0,0,0,0,0,0,0,3.286377,0,0,0,0,14.313768,0,0,0,0,4.908479,0.952845,0,0,0,0,0,0,0,0,0,0,1.00461,0,0,0,5.168756,negativ
0,0,1.666547,2.035385,0.772196,4.637658,0,0.119248,1.938268,0.504538,0.167229,0.518767,0,1.333072,0.98588,0,0,0,0,0,0,0,0,0,0,2.517553,0,0,0,0,0,0,0,0,3.017072,1.599812,0,0,0,0,0,0.864368,3.360045,0,1.774123,1.332939,0.674155,1.860835,0,0,1.596609,0,0,4.156492,0,0,0,0,0.285327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5705,0,2.07387,0,0,0,0,positiv
